seconds_elapsed,x,y,z
0.0,-0.04905,0.241636,0.01803
0.02,-0.04905,0.241636,0.01803
0.04,-0.04905,0.241636,0.01803
0.06,-0.04905,0.241636,0.01803
0.08,-0.04905,0.241636,0.01803
0.1,-0.04905,0.241636,0.01803
0.12,-0.04905,0.241636,0.01803
0.14,-0.04905,0.241636,0.01803
0.16,-0.04905,0.241636,0.01803
0.18,-0.04905,0.241636,0.01803
0.2,-0.04905,0.241636,0.01803
0.22,-0.04905,0.241636,0.01803
0.24,-0.04905,0.241636,0.01803
0.26,-0.04905,0.241636,0.01803
0.28,-0.04905,0.241636,0.01803
0.3,-0.04905,0.241636,0.01803
0.32,-0.04905,0.241636,0.01803
0.34,-0.04905,0.241636,0.01803
0.36,-0.04905,0.241636,0.01803
0.38,-0.039627,0.227412,-0.009288
0.4,-0.039627,0.227412,-0.009288
0.42,-0.046485,0.232785,-0.081049
0.44,-0.046485,0.232785,-0.081049
0.46,-0.043059,0.248654,-0.197844
0.48,-0.043059,0.248654,-0.197844
0.5,-0.049008,0.252663,-0.259006
0.52,-0.049008,0.252663,-0.259006
0.54,-0.081838,0.276243,-0.338887
0.56,-0.081838,0.276243,-0.338887
0.58,-0.110185,0.271805,-0.393292
0.6,-0.110185,0.271805,-0.393292
0.62,-0.102364,0.223166,-0.45911
0.64,-0.102364,0.223166,-0.45911
0.66,-0.089028,0.168632,-0.500711
0.68,-0.089028,0.168632,-0.500711
0.7000000000000001,-0.060546,0.141632,-0.514691
0.72,-0.060546,0.141632,-0.514691
0.74,-0.055452,0.133932,-0.470661
0.76,-0.055452,0.133932,-0.470661
0.78,-0.041406,0.097144,-0.413976
0.8,-0.041406,0.097144,-0.413976
0.8200000000000001,0.058212,0.035835,-0.408732
0.84,0.058212,0.035835,-0.408732
0.86,-0.064881,-0.327354,-0.230999
0.88,-0.064881,-0.327354,-0.230999
0.9,-0.333132,-0.440725,0.01109
0.92,-0.333132,-0.440725,0.01109
0.9400000000000001,-0.482926,-0.397078,0.182643
0.96,-0.482926,-0.397078,0.182643
0.98,-0.528043,-0.566438,0.3034
1.0,-0.528043,-0.566438,0.3034
1.02,-0.637244,-0.72339,0.427664
1.04,-0.637244,-0.72339,0.427664
1.06,-0.80545,-1.040569,0.47247
1.08,-0.80545,-1.040569,0.47247
1.1,-1.377516,-1.42598,0.364066
1.12,-1.377516,-1.42598,0.364066
1.1400000000000001,-5.899149,-1.32139,-1.187568
1.16,-5.899149,-1.32139,-1.187568
1.18,-11.11693,1.945661,-0.272618
1.2,-11.11693,1.945661,-0.272618
1.22,-10.603169,1.874996,0.45492
1.24,-10.603169,1.874996,0.45492
1.26,-8.998632,1.577241,0.612781
1.28,-8.998632,1.577241,0.612781
1.3,-7.301662,1.52494,0.026068
1.32,-7.301662,1.52494,0.026068
1.34,-5.294933,1.999006,-1.162633
1.36,-5.294933,1.999006,-1.162633
1.3800000000000001,2.431897,-0.249443,-4.508756
1.4000000000000001,2.431897,-0.249443,-4.508756
1.42,7.14913,-2.59783,-1.072619
1.44,7.14913,-2.59783,-1.072619
1.46,6.423884,-1.388843,0.045091
1.48,6.423884,-1.388843,0.045091
1.5,5.423522,-0.81438,0.26874
1.52,5.423522,-0.81438,0.26874
1.54,4.417033,-0.701581,0.192181
1.56,4.417033,-0.701581,0.192181
1.58,3.481279,-0.909622,0.037309
1.6,3.481279,-0.909622,0.037309
1.62,2.549444,-1.320448,-0.151359
1.6400000000000001,2.549444,-1.320448,-0.151359
1.6600000000000001,-3.139147,-2.519053,-2.671089
1.68,-3.139147,-2.519053,-2.671089
1.7,-10.767625,1.840373,0.52647
1.72,-10.767625,1.840373,0.52647
1.74,-9.024295,0.792391,1.886063
1.76,-9.024295,0.792391,1.886063
1.78,-7.231423,0.304713,2.074388
1.8,-7.231423,0.304713,2.074388
1.82,-5.621754,0.442863,1.529292
1.84,-5.621754,0.442863,1.529292
1.86,-4.193933,2.103538,-0.329973
1.8800000000000001,-4.193933,2.103538,-0.329973
1.9000000000000001,10.008225,-2.826099,-2.621297
1.92,10.008225,-2.826099,-2.621297
1.94,8.948789,-1.017963,-0.249625
1.96,8.948789,-1.017963,-0.249625
1.98,7.384804,-0.268635,0.261634
2.0,7.384804,-0.268635,0.261634
2.02,6.020791,0.052076,0.359462
2.04,6.020791,0.052076,0.359462
2.06,5.447428,0.100486,0.322381
2.08,5.447428,0.100486,0.322381
2.1,4.437471,0.079769,0.247565
2.12,4.437471,0.079769,0.247565
2.14,3.513257,-0.219598,0.161855
2.16,3.513257,-0.219598,0.161855
2.18,2.122582,-1.135205,0.033469
2.2,2.122582,-1.135205,0.033469
2.22,-10.206967,1.363536,-2.267273
2.24,-10.206967,1.363536,-2.267273
2.2600000000000002,-10.197731,1.104274,1.557621
2.2800000000000002,-10.197731,1.104274,1.557621
2.3000000000000003,-8.362619,0.580998,1.988636
2.32,-8.362619,0.580998,1.988636
2.34,-6.590273,0.483801,1.806283
2.36,-6.590273,0.483801,1.806283
2.38,-5.173984,0.833188,1.035686
2.4,-5.173984,0.833188,1.035686
2.42,-2.129475,3.370087,-2.114624
2.44,-2.129475,3.370087,-2.114624
2.46,8.758538,-2.290523,-1.841127
2.48,8.758538,-2.290523,-1.841127
2.5,7.902999,-1.147837,-0.295783
2.52,7.902999,-1.147837,-0.295783
2.54,6.625837,-0.395231,0.255918
2.56,6.625837,-0.395231,0.255918
2.58,5.546708,0.030964,0.3419
2.6,5.546708,0.030964,0.3419
2.62,4.51133,0.472184,0.490204
2.64,4.51133,0.472184,0.490204
2.66,3.761319,0.619355,0.398863
2.68,3.761319,0.619355,0.398863
2.7,3.064435,0.723485,0.372797
2.72,3.064435,0.723485,0.372797
2.74,2.500105,0.704255,0.248288
2.7600000000000002,2.500105,0.704255,0.248288
2.7800000000000002,2.105355,0.682132,0.040941
2.8000000000000003,2.105355,0.682132,0.040941
2.82,1.8596,0.655563,0.039916
2.84,1.8596,0.655563,0.039916
2.86,1.479621,0.592018,0.016839
2.88,1.479621,0.592018,0.016839
2.9,1.172148,0.562928,0.035248
2.92,1.172148,0.562928,0.035248
2.94,0.947283,0.513118,0.014039
2.96,0.947283,0.513118,0.014039
2.98,0.776327,0.475383,-0.009505
3.0,0.776327,0.475383,-0.009505
3.02,0.624473,0.434881,-0.006229
3.04,0.624473,0.434881,-0.006229
3.06,0.508839,0.378996,-0.010465
3.08,0.508839,0.378996,-0.010465
3.1,0.410891,0.312478,-0.008584
3.12,0.410891,0.312478,-0.008584
3.14,0.350213,0.242447,-0.023185
3.16,0.350213,0.242447,-0.023185
3.18,0.336506,0.191543,-0.051643
3.2,0.336506,0.191543,-0.051643
3.22,0.315499,0.139349,-0.048558
