seconds_elapsed,x,y,z
0.0,0.002781,-0.047603,-0.063829
0.02,0.002781,-0.047603,-0.063829
0.04,0.00396,-0.039937,-0.052007
0.06,0.00396,-0.039937,-0.052007
0.08,0.008873,-0.036738,-0.041563
0.1,0.008873,-0.036738,-0.041563
0.12,0.004736,-0.006186,-0.018159
0.14,0.004736,-0.006186,-0.018159
0.16,0.009796,0.039748,0.024535
0.18,0.009796,0.039748,0.024535
0.2,0.01456,0.084455,0.058854
0.22,0.01456,0.084455,0.058854
0.24,0.013408,0.161486,0.107902
0.26,0.013408,0.161486,0.107902
0.28,-0.00241,0.119689,0.082097
0.3,-0.00241,0.119689,0.082097
0.32,-0.035021,0.040311,0.007471
0.34,-0.035021,0.040311,0.007471
0.36,-0.289629,-0.027418,-0.10186
0.38,-0.289629,-0.027418,-0.10186
0.4,-0.574767,0.11253,-0.110352
0.42,-0.574767,0.11253,-0.110352
0.44,-0.742877,0.055052,-0.241312
0.46,-0.742877,0.055052,-0.241312
0.48,-0.869492,-0.103323,-0.428467
0.5,-0.869492,-0.103323,-0.428467
0.52,-1.058315,-0.204965,-0.569776
0.54,-1.058315,-0.204965,-0.569776
0.56,-1.491493,-0.463375,-0.60638
0.58,-1.491493,-0.463375,-0.60638
0.6,-3.270706,-1.913877,-0.152184
0.62,-3.270706,-1.913877,-0.152184
0.64,-2.894487,-10.691292,0.137577
0.66,-2.894487,-10.691292,0.137577
0.68,-2.456557,-10.516537,-1.560851
0.7000000000000001,-2.456557,-10.516537,-1.560851
0.72,-2.458453,-9.014639,-1.936563
0.74,-2.458453,-9.014639,-1.936563
0.76,-2.242724,-7.289856,-1.844253
0.78,-2.242724,-7.289856,-1.844253
0.8,-2.051512,-5.488184,-1.832352
0.8200000000000001,-2.051512,-5.488184,-1.832352
0.84,-1.213061,-2.959007,-1.695763
0.86,-1.213061,-2.959007,-1.695763
0.88,0.735699,1.247974,0.052003
0.9,0.735699,1.247974,0.052003
0.92,0.462293,5.155756,2.001909
0.9400000000000001,0.462293,5.155756,2.001909
0.96,0.304945,5.940058,1.800949
0.98,0.304945,5.940058,1.800949
1.0,0.206669,5.768893,1.32835
1.02,0.206669,5.768893,1.32835
1.04,0.381051,5.317158,1.027674
1.06,0.381051,5.317158,1.027674
1.08,0.533717,4.596175,0.788952
1.1,0.533717,4.596175,0.788952
1.12,0.686972,3.882042,0.570734
1.1400000000000001,0.686972,3.882042,0.570734
1.16,0.860381,3.213582,0.409097
1.18,0.860381,3.213582,0.409097
1.2,1.033734,2.65879,0.286904
1.22,1.033734,2.65879,0.286904
1.24,0.926853,2.179893,0.255752
1.26,0.926853,2.179893,0.255752
1.28,0.741033,1.465492,-0.165103
1.3,0.741033,1.465492,-0.165103
1.32,0.554699,1.347934,0.091073
1.34,0.554699,1.347934,0.091073
1.36,0.328104,1.315002,0.369983
1.3800000000000001,0.328104,1.315002,0.369983
1.4000000000000001,0.063028,1.3612,0.652764
1.42,0.063028,1.3612,0.652764
1.44,-0.117435,1.070278,0.54033
1.46,-0.117435,1.070278,0.54033
1.48,-0.360098,0.622726,0.273266
1.5,-0.360098,0.622726,0.273266
1.52,-0.600723,0.229809,0.089756
1.54,-0.600723,0.229809,0.089756
1.56,-1.25337,-0.534418,0.053467
1.58,-1.25337,-0.534418,0.053467
1.6,-2.477544,-4.331536,0.593958
1.62,-2.477544,-4.331536,0.593958
1.6400000000000001,-1.37399,-8.106558,-0.759392
1.6600000000000001,-1.37399,-8.106558,-0.759392
1.68,-1.452513,-8.464314,-2.334707
1.7,-1.452513,-8.464314,-2.334707
1.72,-2.501972,-8.141836,-3.101774
1.74,-2.501972,-8.141836,-3.101774
1.76,-2.768648,-7.643255,-3.015223
1.78,-2.768648,-7.643255,-3.015223
1.8,-2.997467,-6.376096,-2.706205
1.82,-2.997467,-6.376096,-2.706205
1.84,-2.59023,-5.290523,-2.202232
1.86,-2.59023,-5.290523,-2.202232
1.8800000000000001,0.583193,-1.864916,-1.264496
1.9000000000000001,0.583193,-1.864916,-1.264496
1.92,2.331009,4.093542,2.060319
1.94,2.331009,4.093542,2.060319
1.96,1.295876,5.070986,2.538654
1.98,1.295876,5.070986,2.538654
2.0,0.728092,5.55454,2.316338
2.02,0.728092,5.55454,2.316338
2.04,0.55208,5.202107,1.865093
2.06,0.55208,5.202107,1.865093
2.08,0.717925,4.689331,1.293036
2.1,0.717925,4.689331,1.293036
2.12,0.952389,4.126808,0.869264
2.14,0.952389,4.126808,0.869264
2.16,0.984329,3.602756,0.822774
2.18,0.984329,3.602756,0.822774
2.2,1.171623,3.22747,0.949714
2.22,1.171623,3.22747,0.949714
