seconds_elapsed,x,y,z
0.0,-0.027506,-0.244383,-0.074158
0.02,-0.027506,-0.244383,-0.074158
0.04,0.011232,-0.261302,-0.075582
0.06,0.011232,-0.261302,-0.075582
0.08,0.085026,-0.25352,-0.0946
0.1,0.085026,-0.25352,-0.0946
0.12,0.131068,-0.23549,-0.109101
0.14,0.131068,-0.23549,-0.109101
0.16,0.133294,-0.20963,-0.105674
0.18,0.133294,-0.20963,-0.105674
0.2,0.107111,-0.18885,-0.087402
0.22,0.107111,-0.18885,-0.087402
0.24,0.086655,-0.20581,-0.073236
0.26,0.086655,-0.20581,-0.073236
0.28,0.056832,-0.200204,-0.068599
0.3,0.056832,-0.200204,-0.068599
0.32,-0.007583,-0.220315,-0.045416
0.34,-0.007583,-0.220315,-0.045416
0.36,-0.06728,-0.243309,-0.016061
0.38,-0.06728,-0.243309,-0.016061
0.4,-0.107484,-0.247837,0.014037
0.42,-0.107484,-0.247837,0.014037
0.44,-0.11422,-0.282795,0.022676
0.46,-0.11422,-0.282795,0.022676
0.48,-0.11677,-0.306381,0.027898
0.5,-0.11677,-0.306381,0.027898
0.52,-0.113222,-0.30111,0.023554
0.54,-0.113222,-0.30111,0.023554
0.56,-0.100726,-0.291669,-0.002555
0.58,-0.100726,-0.291669,-0.002555
0.6,-0.086637,-0.272269,-0.042496
0.62,-0.086637,-0.272269,-0.042496
0.64,-0.075321,-0.264962,-0.075571
0.66,-0.075321,-0.264962,-0.075571
0.68,-0.047214,-0.236395,-0.111628
0.7000000000000001,-0.047214,-0.236395,-0.111628
0.72,-0.029001,-0.220633,-0.126544
0.74,-0.029001,-0.220633,-0.126544
0.76,-0.00322,-0.192322,-0.138954
0.78,-0.00322,-0.192322,-0.138954
0.8,-0.001874,-0.166442,-0.119843
0.8200000000000001,-0.001874,-0.166442,-0.119843
0.84,-0.00576,-0.145262,-0.092023
0.86,-0.00576,-0.145262,-0.092023
0.88,-0.005527,-0.11626,-0.072274
0.9,-0.005527,-0.11626,-0.072274
0.92,-0.003807,-0.087597,-0.054241
0.9400000000000001,-0.003807,-0.087597,-0.054241
0.96,-9.38E-4,-0.045345,-0.044957
0.98,-9.38E-4,-0.045345,-0.044957
1.0,-4.99E-4,0.038303,-0.035423
1.02,-4.99E-4,0.038303,-0.035423
1.04,1.46E-4,0.135352,-0.02361
1.06,1.46E-4,0.135352,-0.02361
1.08,0.00309,0.224081,-0.018478
1.1,0.00309,0.224081,-0.018478
1.12,0.009835,0.29837,-0.017011
1.1400000000000001,0.009835,0.29837,-0.017011
1.16,0.022715,0.349299,-0.016956
1.18,0.022715,0.349299,-0.016956
1.2,0.037785,0.404128,-0.01019
1.22,0.037785,0.404128,-0.01019
1.24,0.040468,0.481532,0.012709
1.26,0.040468,0.481532,0.012709
1.28,0.050197,0.521771,0.012183
1.3,0.050197,0.521771,0.012183
1.32,0.062895,0.594473,0.002816
1.34,0.062895,0.594473,0.002816
1.36,0.064881,0.666512,-0.002882
1.3800000000000001,0.064881,0.666512,-0.002882
1.4000000000000001,0.069177,0.739749,-0.00971
1.42,0.069177,0.739749,-0.00971
1.44,0.079292,0.78869,-0.019884
