seconds_elapsed,x,y,z
1.5,0.657,0.411,10.709
1.52,0.186,0.098,15.024
1.54,-0.755,-0.294,19.182
1.56,-0.676,-0.215,15.495
1.58,0.421,0.49,11.415
1.6,0.343,0.568,12.592
1.62,-0.205,0.098,15.181
1.6400000000000001,-0.441,-0.451,14.318
1.6600000000000001,0.107,-0.137,11.023
1.68,1.049,0.49,8.198
1.7,0.735,0.254,8.747
1.72,0.264,-0.137,10.238
1.74,0.107,-0.294,10.552
1.76,0.421,-0.058,9.14
1.78,0.892,0.49,7.963
1.8,0.657,0.411,7.884
1.82,0.578,0.49,8.669
1.84,0.186,0.254,9.924
1.86,-0.049,-0.215,10.16
1.8800000000000001,-0.284,-0.451,9.375
1.9000000000000001,0.186,0.019,8.669
1.92,0.5,0.333,9.297
1.94,0.107,0.176,10.081
1.96,-0.362,-0.058,10.238
1.98,-0.362,0.019,9.61
2.0,0.343,0.647,9.061
2.02,0.343,0.647,9.297
2.04,0.186,0.411,9.924
2.06,0.029,0.098,9.924
2.08,0.029,0.098,9.61
2.1,-0.049,0.176,9.375
2.12,0.421,0.568,9.689
2.14,0.421,0.725,10.003
2.16,0.343,0.647,10.238
2.18,0.029,0.333,10.003
2.2,0.029,0.254,9.453
2.22,0.343,0.568,9.532
2.24,0.657,0.882,10.081
2.2600000000000002,0.578,0.725,10.081
2.2800000000000002,0.343,0.49,10.003
2.3000000000000003,-0.049,0.333,9.767
2.32,0.029,0.333,9.453
2.34,0.421,0.49,9.767
2.36,0.578,0.568,9.924
2.38,0.343,0.411,9.924
2.4,0.029,0.333,9.924
2.42,0.029,0.254,9.532
2.44,0.421,0.647,9.689
2.46,0.578,0.647,9.297
2.48,0.421,0.49,9.689
2.5,0.186,0.333,9.924
2.52,0.343,0.568,9.689
2.54,0.343,0.568,9.846
2.56,0.186,0.333,10.238
2.58,0.186,0.333,10.238
2.6,0.343,0.49,9.532
2.62,0.735,0.568,9.453
2.64,0.657,0.568,9.453
2.66,0.343,0.49,10.003
2.68,0.107,0.333,10.395
2.7,0.107,0.254,10.238
2.72,0.343,0.49,9.767
2.74,0.421,0.647,9.453
2.7600000000000002,0.343,0.568,9.532
2.7800000000000002,0.657,0.725,9.924
2.8000000000000003,0.421,0.568,10.003
2.82,0.186,0.411,10.003
2.84,0.578,0.804,9.532
2.86,0.657,0.804,9.297
2.88,0.421,0.647,9.453
2.9,0.186,0.49,10.003
2.92,0.029,0.333,10.238
2.94,0.107,0.333,9.924
2.96,0.657,0.725,9.375
2.98,0.892,0.961,8.983
3.0,0.578,0.725,9.453
3.02,0.186,0.411,10.395
3.04,0.029,0.254,10.316
3.06,0.029,0.333,9.61
3.08,0.421,0.568,9.61
3.1,0.421,0.725,9.846
3.12,0.343,0.568,10.16
3.14,0.186,0.411,10.003
3.16,0.107,0.411,9.61
3.18,0.343,0.568,9.297
3.2,0.578,0.804,9.689
3.22,0.421,0.725,10.003
3.24,0.186,0.568,10.395
3.2600000000000002,0.107,0.49,10.16
3.2800000000000002,0.264,0.568,9.767
3.3000000000000003,0.186,0.725,9.61
3.3200000000000003,0.264,0.804,9.375
3.34,0.264,0.725,9.689
3.36,0.029,0.49,10.081
3.38,0.029,0.411,10.081
3.4,0.343,0.568,9.532
3.42,0.5,0.804,9.297
3.44,0.421,0.804,9.453
3.46,0.343,0.725,9.924
3.48,0.186,0.49,10.316
3.5,0.107,0.411,10.081
3.52,0.186,0.49,9.61
3.54,0.264,0.725,9.532
3.56,0.186,0.725,9.61
3.58,-0.049,0.49,9.924
3.6,0.029,0.49,10.081
3.62,0.107,0.647,9.846
3.64,0.421,0.882,9.297
3.66,0.5,0.961,9.218
3.68,0.264,0.804,9.924
3.7,-0.049,0.568,10.316
3.72,-0.127,0.568,10.081
3.74,0.107,0.647,9.453
3.7600000000000002,0.578,1.117,9.061
3.7800000000000002,0.813,1.274,9.453
3.8000000000000003,0.343,0.882,10.003
3.8200000000000003,-0.127,0.411,10.316
3.84,-0.205,0.411,10.081
3.86,0.264,0.725,9.61
3.88,0.5,0.961,9.532
3.9,0.186,0.882,9.532
3.92,0.029,0.725,9.924
3.94,0.107,0.725,9.767
3.96,0.264,0.882,9.453
3.98,0.186,0.804,9.532
4.0,0.107,0.804,9.846
4.0200000000000005,0.029,0.568,10.081
4.04,-0.049,0.725,10.003
4.0600000000000005,0.029,0.882,9.689
4.08,0.107,0.804,9.375
4.1,0.186,0.804,9.61
4.12,0.029,0.725,10.003
4.14,0.029,0.804,10.16
4.16,0.186,1.039,9.924
4.18,0.107,0.961,9.532
4.2,-0.049,0.804,9.297
4.22,0.029,0.804,9.532
4.24,0.264,0.961,10.003
4.26,0.264,0.961,9.767
4.28,0.264,0.882,9.375
4.3,0.264,0.882,9.375
4.32,0.186,0.725,9.924
4.34,-0.049,0.49,10.238
4.36,0.107,0.725,9.846
4.38,0.264,0.961,9.532
4.4,0.264,0.882,9.767
4.42,0.029,0.647,10.16
4.44,-0.049,0.411,10.081
4.46,0.186,0.411,9.297
4.48,0.578,1.039,9.14
4.5,0.5,1.039,9.532
