seconds_elapsed,x,y,z
0.0,-0.008638,-0.018542,0.001175
0.02,-0.008638,-0.018542,0.001175
0.04,-0.00502,-0.015439,0.011237
0.06,-0.00502,-0.015439,0.011237
0.08,-0.001427,-0.005782,0.026838
0.1,-0.001427,-0.005782,0.026838
0.12,0.003305,0.005967,0.037806
0.14,0.003305,0.005967,0.037806
0.16,0.01017,0.005905,0.038061
0.18,0.01017,0.005905,0.038061
0.2,0.005878,0.007373,0.031065
0.22,0.005878,0.007373,0.031065
0.24,0.004327,-0.002709,0.02011
0.26,0.004327,-0.002709,0.02011
0.28,-0.014566,-0.006717,0.007321
0.3,-0.014566,-0.006717,0.007321
0.32,-0.035297,-0.029183,-0.02221
0.34,-0.035297,-0.029183,-0.02221
0.36,-0.037443,-0.051045,-0.041657
0.38,-0.037443,-0.051045,-0.041657
0.4,-0.035659,-0.03593,-0.036304
0.42,-0.035659,-0.03593,-0.036304
0.44,-0.027709,-0.028403,-0.026545
0.46,-0.027709,-0.028403,-0.026545
0.48,-0.028244,-0.004986,-0.009676
0.5,-0.028244,-0.004986,-0.009676
0.52,-0.026625,0.009198,6.86E-4
0.54,-0.026625,0.009198,6.86E-4
0.56,0.013919,0.05797,0.037105
0.58,0.013919,0.05797,0.037105
0.6,-0.05522,0.227591,0.105982
0.62,-0.05522,0.227591,0.105982
0.64,-0.111105,0.279096,0.112968
0.66,-0.111105,0.279096,0.112968
0.68,-0.221414,0.296001,0.03623
0.7000000000000001,-0.221414,0.296001,0.03623
0.72,-0.34769,0.273667,-0.169717
0.74,-0.34769,0.273667,-0.169717
0.76,-0.394025,0.208207,-0.316608
0.78,-0.394025,0.208207,-0.316608
0.8,-0.507116,0.042919,-0.653968
0.8200000000000001,-0.507116,0.042919,-0.653968
0.84,-0.594576,-0.242083,-1.092713
0.86,-0.594576,-0.242083,-1.092713
0.88,-0.753688,-0.510601,-1.529281
0.9,-0.753688,-0.510601,-1.529281
0.92,-0.955148,-1.009976,-2.003385
0.9400000000000001,-0.955148,-1.009976,-2.003385
0.96,-2.694955,-3.441033,-2.091107
0.98,-2.694955,-3.441033,-2.091107
1.0,-2.023757,-9.811017,-0.748883
1.02,-2.023757,-9.811017,-0.748883
1.04,-0.684852,-9.620403,-1.036507
1.06,-0.684852,-9.620403,-1.036507
1.08,-0.149061,-8.686179,-1.279492
1.1,-0.149061,-8.686179,-1.279492
1.12,-0.084789,-7.551697,-1.392224
1.1400000000000001,-0.084789,-7.551697,-1.392224
1.16,0.003886,-6.547875,-1.179963
1.18,0.003886,-6.547875,-1.179963
1.2,-0.560286,-5.402617,-1.308149
1.22,-0.560286,-5.402617,-1.308149
1.24,-3.612886,-14.639141,2.413492
1.26,-3.612886,-14.639141,2.413492
1.28,0.299857,12.464436,-0.70311
1.3,0.299857,12.464436,-0.70311
1.32,-0.075649,9.423474,0.002795
1.34,-0.075649,9.423474,0.002795
