seconds_elapsed,x,y,z
0.0,0.892,0.725,9.846
0.02,0.97,0.961,9.689
0.04,0.97,0.882,9.61
0.06,0.892,0.725,9.846
0.08,0.813,0.411,10.16
0.1,0.735,0.333,10.003
0.12,0.892,0.568,9.532
0.14,0.97,0.647,9.14
0.16,1.127,0.804,9.14
0.18,0.97,0.647,9.61
0.2,0.735,0.411,10.238
0.22,0.735,0.49,10.081
0.24,0.97,0.647,9.532
0.26,1.049,0.804,9.218
0.28,1.284,0.961,9.846
0.3,1.206,0.882,9.846
0.32,0.892,0.568,9.689
0.34,0.813,0.568,9.532
0.36,1.049,0.725,9.61
0.38,1.284,0.882,9.453
0.4,1.284,0.804,9.218
0.42,1.363,0.725,9.061
0.44,1.441,0.725,8.669
0.46,1.441,0.804,9.453
0.48,1.127,0.49,10.003
0.5,0.813,0.333,9.924
0.52,1.284,0.568,9.532
0.54,1.52,0.725,9.297
0.56,1.284,0.411,9.924
0.58,1.049,0.176,10.16
0.6,1.441,0.411,10.003
0.62,1.676,0.568,9.846
0.64,1.99,0.804,10.316
0.66,1.833,1.039,11.493
0.68,1.441,0.882,11.964
0.7000000000000001,0.892,0.568,12.042
0.72,1.363,0.804,12.435
0.74,2.304,1.51,13.298
0.76,2.461,1.745,14.632
0.78,1.755,1.196,15.416
0.8,1.049,0.568,16.436
0.8200000000000001,1.363,0.333,18.084
0.84,2.853,0.804,18.554
0.86,3.089,0.411,23.732
0.88,2.069,-1.941,28.754
0.9,3.167,-2.804,27.42
0.92,4.972,-2.804,23.968
0.9400000000000001,4.972,-2.647,18.476
0.96,4.187,-3.275,14.318
0.98,3.324,-3.903,10.787
1.0,3.089,-4.217,7.963
1.02,3.952,-3.118,8.041
1.04,4.422,-3.824,8.904
1.06,1.99,-5.786,4.354
1.08,0.578,-5.707,-2.471
1.1,2.461,-2.255,-8.355
1.12,3.716,0.882,-10.473
1.1400000000000001,2.618,1.353,-12.435
1.16,-0.362,-0.137,-14.867
1.18,-2.088,-0.294,-17.691
1.2,-0.598,1.745,-20.123
1.22,0.735,3.079,-20.437
1.24,1.833,2.922,-17.77
1.26,1.598,2.137,-14.082
1.28,0.97,1.824,-11.493
1.3,2.461,1.51,-6.864
1.32,4.893,-0.843,1.843
1.34,-0.049,-3.824,20.908
1.36,-5.619,-3.118,22.713
1.3800000000000001,-4.364,0.019,11.179
1.4000000000000001,-2.167,3.393,4.668
1.42,-2.245,2.53,8.198
1.44,-2.638,2.137,14.475
1.46,-2.01,2.373,13.69
1.48,-1.618,2.53,11.964
1.5,-0.049,2.687,16.907
1.52,-0.205,2.451,27.969
1.54,-0.441,0.882,34.089
1.56,-0.519,-0.372,35.187
1.58,1.441,0.019,30.009
1.6,3.089,0.176,24.752
1.62,2.853,-0.451,23.732
1.6400000000000001,2.932,-2.569,24.36
1.6600000000000001,4.03,-5.08,19.26
1.68,3.716,-5.864,5.06
1.7,2.696,-2.883,-8.041
1.72,3.873,0.098,-10.395
1.74,1.363,-0.764,-10.316
1.76,-3.658,-2.726,-14.318
1.78,-5.697,-2.177,-19.81
1.8,-5.305,0.176,-23.262
1.82,-3.501,0.882,-19.417
1.84,-3.187,0.568,-13.455
1.86,-3.422,0.333,-9.061
1.8800000000000001,-3.187,0.49,-5.138
1.9000000000000001,-1.696,0.961,-1.922
1.92,-1.696,1.353,-1.137
1.94,-0.99,1.274,-0.902
1.96,0.264,1.117,2.471
1.98,1.52,0.411,5.844
2.0,3.403,0.882,6.786
2.02,5.05,1.039,6.943
2.04,4.501,-0.058,10.787
2.06,1.833,-1.157,16.828
2.08,-0.284,-1.627,18.476
2.1,3.403,0.49,11.101
2.12,4.972,2.137,10.787
2.14,3.01,0.49,18.711
2.16,0.264,-0.608,22.791
2.18,-1.539,-1.627,16.514
2.2,0.421,-0.686,14.161
2.22,1.441,0.333,16.436
2.24,-0.676,0.254,14.71
2.2600000000000002,-1.461,0.098,14.788
2.2800000000000002,-0.755,-0.137,17.534
2.3000000000000003,-0.99,-0.529,17.299
2.32,0.107,0.568,12.67
2.34,0.343,1.667,10.081
2.36,0.421,1.667,12.121
2.38,0.264,1.353,14.632
2.4,-0.127,0.568,13.298
2.42,0.107,0.568,10.238
2.44,0.657,0.804,9.453
2.46,0.813,0.961,10.63
2.48,0.343,0.647,12.121
2.5,0.107,0.176,11.415
2.52,0.107,0.098,9.061
2.54,0.578,0.49,7.414
2.56,1.206,1.196,8.434
2.58,0.735,1.039,9.767
2.6,0.186,0.568,10.395
2.62,0.892,0.882,9.061
2.64,1.206,1.588,8.041
2.66,1.206,1.588,8.434
2.68,0.578,1.196,9.767
2.7,-0.127,0.647,10.473
2.72,0.186,0.647,9.767
2.74,0.735,1.196,8.826
2.7600000000000002,0.892,1.274,8.669
2.7800000000000002,0.5,1.039,9.689
2.8000000000000003,0.264,0.647,10.552
2.82,0.657,0.804,10.003
2.84,1.049,1.274,8.826
2.86,1.127,1.353,8.826
2.88,0.892,1.353,9.767
2.9,0.735,1.196,10.395
2.92,0.657,1.196,10.16
2.94,0.735,1.353,9.532
2.96,0.813,1.353,9.453
2.98,0.813,1.353,9.532
3.0,0.97,1.431,9.375
3.02,1.049,1.431,9.453
3.04,1.206,1.588,9.061
3.06,1.363,1.745,9.453
3.08,1.127,1.824,9.297
3.1,0.735,1.431,9.767
3.12,0.892,1.431,10.16
3.14,0.892,1.353,9.767
3.16,1.127,1.353,9.689
3.18,1.127,1.353,9.61
3.2,1.049,1.353,10.003
3.22,0.657,1.039,10.238
3.24,0.421,0.804,10.081
3.2600000000000002,0.892,1.039,9.532
3.2800000000000002,0.735,1.039,9.532
3.3000000000000003,1.049,1.431,9.767
3.3200000000000003,1.441,1.824,9.532
3.34,0.97,1.588,9.297
3.36,0.578,1.117,9.453
3.38,0.578,0.961,9.532
3.4,1.127,1.274,9.375
3.42,1.363,1.431,9.532
3.44,1.049,1.274,9.61
3.46,0.813,1.039,9.61
3.48,0.813,1.039,9.297
3.5,1.127,1.274,9.297
3.52,0.97,1.274,9.453
3.54,0.97,1.274,9.924
3.56,0.578,1.117,10.16
3.58,0.578,1.117,10.003
3.6,0.813,1.274,9.767
3.62,0.892,1.431,9.767
3.64,0.813,1.353,9.846
3.66,0.657,1.274,9.846
3.68,0.657,1.274,9.846
3.7,0.735,1.274,9.689
3.72,0.813,1.353,9.532
3.74,0.813,1.353,9.767
3.7600000000000002,0.735,1.274,10.16
3.7800000000000002,0.657,1.196,10.003
3.8000000000000003,0.892,1.274,9.061
3.8200000000000003,1.363,1.824,9.14
3.84,1.284,1.824,9.218
3.86,0.657,1.274,10.238
