seconds_elapsed,x,y,z
0.0,-0.676,0.804,10.238
0.02,-0.676,0.647,10.16
0.04,-0.519,0.804,9.61
0.06,-0.205,1.117,9.061
0.08,0.029,1.196,9.14
0.1,0.107,1.039,9.532
0.12,-0.205,0.882,9.846
0.14,-0.284,0.725,9.924
0.16,-0.205,0.725,9.61
0.18,-0.049,0.882,9.297
0.2,0.107,0.961,9.453
0.22,0.029,0.961,9.846
0.24,-0.049,0.961,10.081
0.26,-0.127,0.882,10.316
0.28,-0.127,0.882,10.003
0.3,-0.127,0.961,9.453
0.32,0.107,1.117,9.061
0.34,0.264,1.274,9.532
0.36,-0.049,0.961,9.767
0.38,-0.284,0.725,10.081
0.4,-0.205,0.647,9.846
0.42,0.107,0.804,9.61
0.44,0.186,0.961,9.689
0.46,0.107,0.961,9.767
0.48,0.029,0.804,10.003
0.5,-0.049,0.725,10.081
0.52,-0.049,0.804,9.924
0.54,0.107,0.961,10.003
0.56,0.107,0.961,10.238
0.58,-0.127,0.804,10.316
0.6,-0.127,0.725,10.238
0.62,0.029,0.882,10.473
0.64,-0.049,0.882,10.552
0.66,-0.127,0.804,10.552
0.68,-0.127,0.882,10.16
0.7000000000000001,0.029,0.961,10.081
0.72,0.186,1.196,10.16
0.74,0.107,1.117,10.16
0.76,-0.127,0.961,10.081
0.78,-0.362,0.804,10.003
0.8,-0.127,0.961,10.238
0.8200000000000001,-0.049,1.117,10.081
0.84,-0.205,1.117,9.689
0.86,-0.284,1.039,9.61
0.88,-0.441,1.117,9.846
0.9,-0.441,1.117,10.552
0.92,-0.99,1.039,10.866
0.9400000000000001,-0.912,0.961,10.63
0.96,-0.676,1.274,10.238
0.98,-0.519,1.588,10.316
1.0,-0.755,1.51,10.552
1.02,-1.147,1.274,10.63
1.04,-1.068,1.353,10.63
1.06,-1.068,1.51,10.63
1.08,-1.147,1.588,10.63
1.1,-1.304,1.51,10.316
1.12,-1.775,1.274,10.003
1.1400000000000001,-1.931,1.274,10.552
1.16,-2.088,1.274,10.63
1.18,-2.167,1.274,10.63
1.2,-2.559,1.117,10.316
1.22,-2.716,1.039,10.003
1.24,-2.481,1.274,9.689
1.26,-2.481,1.431,9.218
1.28,-2.716,1.431,9.297
1.3,-3.344,1.196,9.61
1.32,-3.736,0.961,9.767
1.34,-3.344,1.353,9.532
1.36,-3.344,1.51,8.512
1.3800000000000001,-3.501,1.745,8.12
1.4000000000000001,-3.971,1.667,8.434
1.42,-3.971,1.824,8.904
1.44,-3.736,2.137,8.59
1.46,-4.285,1.824,7.571
1.48,-4.599,1.824,7.257
1.5,-4.442,1.981,7.492
1.52,-4.756,1.824,7.963
1.54,-5.148,1.745,8.041
1.56,-5.462,1.745,7.806
1.58,-5.462,1.981,7.178
1.6,-5.384,2.373,7.021
1.62,-5.384,2.53,6.864
1.6400000000000001,-5.776,2.451,7.1
1.6600000000000001,-6.168,2.294,7.257
1.68,-6.09,2.451,6.786
1.7,-5.854,2.765,6.394
1.72,-6.011,2.765,6.237
1.74,-6.56,2.373,6.472
1.76,-7.188,2.137,6.786
1.78,-7.031,2.216,6.786
1.8,-6.796,2.608,5.844
1.82,-6.796,2.687,4.981
1.84,-7.188,2.451,4.903
1.86,-7.423,2.373,5.452
1.8800000000000001,-7.423,2.373,5.688
1.9000000000000001,-7.345,2.608,4.746
1.92,-7.11,2.922,3.883
1.94,-7.031,3.079,3.962
1.96,-7.502,2.844,4.589
1.98,-7.816,2.687,4.746
2.0,-7.737,2.765,4.511
2.02,-7.737,2.922,4.275
2.04,-7.973,2.765,3.962
2.06,-8.286,2.608,3.805
2.08,-8.286,2.608,4.275
2.1,-8.365,2.53,4.511
2.12,-8.6,2.451,3.883
2.14,-8.522,2.687,3.412
2.16,-8.365,2.844,3.334
2.18,-8.522,2.687,3.412
2.2,-8.6,2.608,3.02
2.22,-8.679,2.608,2.628
2.24,-8.6,2.608,2.549
2.2600000000000002,-8.522,2.844,2.235
2.2800000000000002,-8.522,2.922,2.0
2.3000000000000003,-8.836,2.765,2.471
2.32,-9.149,2.451,3.02
2.34,-9.306,2.373,2.628
2.36,-9.071,2.53,1.686
2.38,-8.993,2.687,1.137
2.4,-8.914,2.765,1.451
2.42,-8.836,2.765,1.686
2.44,-9.149,2.687,1.137
2.46,-9.542,2.687,0.98
2.48,-9.228,3.157,1.608
2.5,-8.443,3.628,1.686
2.52,-8.443,3.628,1.059
2.54,-9.149,3.0,0.745
2.56,-9.385,2.53,0.666
2.58,-9.149,2.765,0.431
2.6,-8.679,3.393,0.117
2.62,-8.522,3.707,0.196
2.64,-8.443,3.628,0.274
2.66,-8.6,3.314,0.196
2.68,-8.993,3.0,-1.059
2.7,-9.62,3.0,-1.686
2.72,-8.6,3.785,-0.117
2.74,-7.659,4.099,-1.137
2.7600000000000002,-8.051,3.471,-2.471
2.7800000000000002,-9.542,2.608,-1.608
2.8000000000000003,-9.856,2.687,-0.117
2.82,-9.385,2.765,0.039
2.84,-8.757,2.765,-1.137
2.86,-8.836,3.079,-0.902
2.88,-8.208,3.314,-0.823
2.9,-7.894,3.157,-1.529
2.92,-8.836,2.844,-2.157
2.94,-8.443,3.157,-0.98
2.96,-8.522,2.844,-1.372
2.98,-8.679,2.687,-2.863
3.0,-9.385,2.373,-2.628
3.02,-9.385,2.53,-0.353
3.04,-9.228,2.451,0.196
3.06,-8.914,2.765,-1.216
3.08,-9.071,2.922,-1.765
3.1,-8.993,3.0,-0.431
3.12,-8.757,3.079,0.196
3.14,-8.914,2.844,0.117
3.16,-9.463,2.765,0.196
3.18,-9.149,3.236,0.588
3.2,-8.836,3.314,0.98
