seconds_elapsed,x,y,z
0.0,0.002117,-0.01687,0.035957
0.02,0.002117,-0.01687,0.035957
0.04,0.018727,-0.022318,0.031367
0.06,0.018727,-0.022318,0.031367
0.08,0.023164,-0.017881,0.026695
0.1,0.023164,-0.017881,0.026695
0.12,0.032652,-0.017866,0.02057
0.14,0.032652,-0.017866,0.02057
0.16,0.030612,-0.016939,0.019296
0.18,0.030612,-0.016939,0.019296
0.2,0.025812,-0.01339,0.023012
0.22,0.025812,-0.01339,0.023012
0.24,0.024977,-0.01456,0.024673
0.26,0.024977,-0.01456,0.024673
0.28,0.019748,-0.020555,0.024016
0.3,0.019748,-0.020555,0.024016
0.32,0.016036,-0.026995,0.017596
0.34,0.016036,-0.026995,0.017596
0.36,0.014141,-0.033648,0.010211
0.38,0.014141,-0.033648,0.010211
0.4,0.011061,-0.029352,0.003382
0.42,0.011061,-0.029352,0.003382
0.44,0.008177,-0.041589,-0.010091
0.46,0.008177,-0.041589,-0.010091
0.48,0.005731,-0.044518,-0.027748
0.5,0.005731,-0.044518,-0.027748
0.52,0.006908,-0.048539,-0.044341
0.54,0.006908,-0.048539,-0.044341
0.56,0.002948,-0.048023,-0.043586
0.58,0.002948,-0.048023,-0.043586
0.6,0.001624,-0.039788,-0.034365
0.62,0.001624,-0.039788,-0.034365
0.64,0.002198,-0.032942,-0.02658
0.66,0.002198,-0.032942,-0.02658
0.68,0.005951,-0.022798,-0.013425
0.7000000000000001,0.005951,-0.022798,-0.013425
0.72,0.005519,-0.012567,0.002983
0.74,0.005519,-0.012567,0.002983
0.76,0.002348,0.006085,0.015247
0.78,0.002348,0.006085,0.015247
0.8,0.002424,0.044406,0.028747
0.8200000000000001,0.002424,0.044406,0.028747
0.84,0.002286,0.056914,0.021228
0.86,0.002286,0.056914,0.021228
0.88,0.002301,0.075442,-0.010007
0.9,0.002301,0.075442,-0.010007
0.92,0.017029,0.088601,-0.046415
0.9400000000000001,0.017029,0.088601,-0.046415
0.96,0.035224,0.119207,-0.057813
0.98,0.035224,0.119207,-0.057813
1.0,0.039423,0.152442,-0.066945
1.02,0.039423,0.152442,-0.066945
1.04,0.040465,0.1673,-0.072192
1.06,0.040465,0.1673,-0.072192
1.08,0.036876,0.20401,-0.084106
1.1,0.036876,0.20401,-0.084106
1.12,0.022258,0.279079,-0.081649
1.1400000000000001,0.022258,0.279079,-0.081649
1.16,0.018174,0.328271,-0.10119
1.18,0.018174,0.328271,-0.10119
1.2,0.014989,0.385382,-0.11954
1.22,0.014989,0.385382,-0.11954
1.24,0.014278,0.425101,-0.153642
1.26,0.014278,0.425101,-0.153642
1.28,0.01788,0.473272,-0.178494
1.3,0.01788,0.473272,-0.178494
1.32,0.024472,0.539122,-0.192462
1.34,0.024472,0.539122,-0.192462
1.36,0.043581,0.575977,-0.212189
1.3800000000000001,0.043581,0.575977,-0.212189
1.4000000000000001,0.080622,0.643653,-0.205336
1.42,0.080622,0.643653,-0.205336
1.44,0.123144,0.750897,-0.178713
1.46,0.123144,0.750897,-0.178713
1.48,0.167246,0.805941,-0.168183
1.5,0.167246,0.805941,-0.168183
1.52,0.200363,0.894826,-0.144678
1.54,0.200363,0.894826,-0.144678
1.56,0.226168,1.098884,-0.062396
1.58,0.226168,1.098884,-0.062396
1.6,0.26576,1.137003,-0.047416
1.62,0.26576,1.137003,-0.047416
1.6400000000000001,0.285174,1.224001,-0.017937
1.6600000000000001,0.285174,1.224001,-0.017937
1.68,0.273465,1.269614,-0.025797
1.7,0.273465,1.269614,-0.025797
1.72,0.265881,1.286406,-0.039515
1.74,0.265881,1.286406,-0.039515
1.76,0.243419,1.335369,-0.040862
