seconds_elapsed,x,y,z
0.0,0.735,1.353,9.532
0.02,0.735,1.431,9.532
0.04,0.657,1.274,9.689
0.06,0.578,1.117,9.846
0.08,0.735,1.274,9.689
0.1,0.892,1.353,9.453
0.12,0.657,1.274,9.375
0.14,0.5,1.196,9.61
0.16,0.5,1.117,9.846
0.18,0.657,1.274,9.767
0.2,0.735,1.353,9.453
0.22,0.813,1.353,9.375
0.24,0.735,1.196,9.532
0.26,0.735,1.196,9.689
0.28,0.735,1.196,9.61
0.3,0.813,1.353,9.297
0.32,0.892,1.431,9.297
0.34,0.813,1.353,9.846
0.36,0.657,1.196,10.081
0.38,0.735,1.274,9.689
0.4,0.892,1.353,9.453
0.42,0.892,1.274,9.689
0.44,0.892,1.196,9.924
0.46,0.735,1.274,9.767
0.48,0.892,1.431,9.846
0.5,0.97,1.431,10.003
0.52,0.97,1.353,10.081
0.54,0.892,1.274,9.924
0.56,0.813,1.353,9.924
0.58,0.813,1.431,10.16
0.6,0.813,1.431,10.16
0.62,0.813,1.353,10.081
0.64,0.735,1.431,9.846
0.66,0.735,1.353,9.924
0.68,0.813,1.353,10.16
0.7000000000000001,0.578,1.274,10.238
0.72,0.578,1.274,9.924
0.74,0.657,1.196,9.767
0.76,0.5,1.196,9.767
0.78,0.5,1.274,9.767
0.8,0.735,1.588,10.081
0.8200000000000001,0.735,1.667,10.081
0.84,0.5,1.588,10.003
0.86,0.343,1.588,10.395
0.88,0.186,1.667,10.787
0.9,0.264,1.745,10.866
0.92,0.029,1.588,10.709
0.9400000000000001,-0.284,1.431,10.552
0.96,-0.362,1.353,10.552
0.98,-0.205,1.51,10.944
1.0,-0.362,1.51,10.473
1.02,-0.362,1.51,9.846
1.04,-0.362,1.588,9.924
1.06,-0.362,1.51,10.473
1.08,-0.912,1.353,10.866
1.1,-0.99,1.353,10.944
1.12,-0.99,1.51,10.473
1.1400000000000001,-0.912,1.745,10.16
1.16,-1.225,1.745,10.552
1.18,-1.618,1.588,11.101
1.2,-1.775,1.588,11.101
1.22,-1.853,1.667,10.552
1.24,-1.853,1.824,9.767
1.26,-2.167,1.745,9.767
1.28,-2.559,1.51,10.316
1.3,-2.638,1.51,10.787
1.32,-2.873,1.353,10.16
1.34,-2.951,1.588,9.061
1.36,-2.951,1.745,8.983
1.3800000000000001,-3.265,1.745,8.59
1.4000000000000001,-3.579,1.588,8.277
1.42,-3.658,1.745,8.355
1.44,-3.814,1.824,8.041
1.46,-3.893,2.137,7.649
1.48,-4.285,2.137,7.1
1.5,-4.521,2.137,7.335
1.52,-4.913,1.902,7.727
1.54,-5.148,1.824,7.492
1.56,-5.305,2.059,6.786
1.58,-5.227,2.294,5.844
1.6,-5.148,2.53,5.923
1.62,-5.776,2.294,6.237
1.6400000000000001,-6.482,1.981,6.786
1.6600000000000001,-6.56,2.059,6.864
1.68,-6.09,2.451,6.786
1.7,-6.247,2.53,5.844
1.72,-6.717,2.294,5.217
1.74,-7.031,2.216,5.374
1.76,-6.796,2.373,5.688
1.78,-6.639,2.53,6.237
1.8,-7.188,2.373,5.766
1.82,-7.502,2.059,4.825
1.84,-7.659,2.137,4.511
1.86,-7.423,2.373,4.589
1.8800000000000001,-7.266,2.53,5.06
1.9000000000000001,-7.973,2.137,5.295
1.92,-8.286,2.137,5.531
1.94,-8.051,2.373,5.138
1.96,-7.816,2.765,4.197
1.98,-7.894,2.765,3.883
2.0,-8.286,2.451,4.354
2.02,-8.6,2.216,5.217
2.04,-8.443,2.216,4.825
2.06,-8.286,2.608,3.726
2.08,-8.13,2.922,3.099
2.1,-8.365,2.765,3.099
2.12,-8.679,2.294,3.412
2.14,-8.993,2.059,3.491
2.16,-8.757,2.373,3.334
2.18,-8.522,2.687,2.706
2.2,-8.443,2.844,1.922
2.22,-8.443,2.922,1.294
2.24,-8.6,2.844,1.529
2.2600000000000002,-8.914,2.608,2.235
