seconds_elapsed,x,y,z
0.0,0.120929,0.06716,-0.012468
0.02,0.120929,0.06716,-0.012468
0.04,0.105776,0.0415,-0.016924
0.06,0.105776,0.0415,-0.016924
0.08,0.100825,0.016662,-0.02416
0.1,0.100825,0.016662,-0.02416
0.12,0.08076,0.020183,-0.017262
0.14,0.08076,0.020183,-0.017262
0.16,0.065915,0.015564,-0.0161
0.18,0.065915,0.015564,-0.0161
0.2,0.037606,0.069236,0.006515
0.22,0.037606,0.069236,0.006515
0.24,0.020718,0.101656,0.018283
0.26,0.020718,0.101656,0.018283
0.28,0.017906,0.066989,-0.00951
0.3,0.017906,0.066989,-0.00951
0.32,0.082631,-0.025081,-0.05759
0.34,0.082631,-0.025081,-0.05759
0.36,-0.007127,-0.05922,-0.094523
0.38,-0.007127,-0.05922,-0.094523
0.4,-0.519553,0.3002,0.045448
0.42,-0.519553,0.3002,0.045448
0.44,-0.875249,0.450589,0.054047
0.46,-0.875249,0.450589,0.054047
0.48,-1.06136,0.385427,-0.022718
0.5,-1.06136,0.385427,-0.022718
0.52,-1.234929,0.129246,-0.134663
0.54,-1.234929,0.129246,-0.134663
0.56,-1.510853,-0.299818,-0.212213
0.58,-1.510853,-0.299818,-0.212213
0.6,-2.128944,-1.282474,-0.208225
0.62,-2.128944,-1.282474,-0.208225
0.64,-3.85,-6.137891,-0.457944
0.66,-3.85,-6.137891,-0.457944
0.68,-3.933196,-8.411488,-1.90144
0.7000000000000001,-3.933196,-8.411488,-1.90144
0.72,-3.660243,-7.855296,-1.833319
0.74,-3.660243,-7.855296,-1.833319
0.76,-3.040287,-6.518729,-1.435468
0.78,-3.040287,-6.518729,-1.435468
0.8,-1.779171,-4.30507,-0.649358
0.8200000000000001,-1.779171,-4.30507,-0.649358
0.84,0.620191,0.160434,0.374354
0.86,0.620191,0.160434,0.374354
0.88,1.978559,3.742197,1.02815
0.9,1.978559,3.742197,1.02815
0.92,1.908294,4.152874,0.955016
0.9400000000000001,1.908294,4.152874,0.955016
0.96,1.808785,3.875497,0.766627
0.98,1.808785,3.875497,0.766627
1.0,1.755229,3.390701,0.592595
1.02,1.755229,3.390701,0.592595
1.04,1.758005,2.727724,0.324955
1.06,1.758005,2.727724,0.324955
1.08,1.65545,2.28994,0.279188
1.1,1.65545,2.28994,0.279188
1.12,1.623519,1.807428,0.14074
1.1400000000000001,1.623519,1.807428,0.14074
1.16,1.420402,1.459165,0.060499
1.18,1.420402,1.459165,0.060499
1.2,1.096255,1.324724,0.115862
1.22,1.096255,1.324724,0.115862
1.24,0.716847,1.236928,0.147656
1.26,0.716847,1.236928,0.147656
1.28,0.355733,1.116066,0.098084
1.3,0.355733,1.116066,0.098084
1.32,0.064608,0.780876,-0.06595
1.34,0.064608,0.780876,-0.06595
1.36,-0.278286,0.396302,-0.174413
1.3800000000000001,-0.278286,0.396302,-0.174413
1.4000000000000001,-1.097945,-0.328063,-0.194815
1.42,-1.097945,-0.328063,-0.194815
1.44,-4.177141,-6.428581,0.314388
1.46,-4.177141,-6.428581,0.314388
1.48,-4.174024,-8.902769,-0.621729
1.5,-4.174024,-8.902769,-0.621729
1.52,-3.677769,-8.545044,-1.140031
1.54,-3.677769,-8.545044,-1.140031
1.56,-2.922408,-7.079553,-0.827158
1.58,-2.922408,-7.079553,-0.827158
1.6,-1.738814,-5.018231,-0.043267
1.62,-1.738814,-5.018231,-0.043267
1.6400000000000001,0.940506,1.184953,0.388454
1.6600000000000001,0.940506,1.184953,0.388454
1.68,2.40632,4.929195,0.307363
1.7,2.40632,4.929195,0.307363
1.72,2.297479,4.847717,0.194661
1.74,2.297479,4.847717,0.194661
1.76,2.054477,4.26564,0.079597
1.78,2.054477,4.26564,0.079597
1.8,2.00982,3.574046,-0.05787
1.82,2.00982,3.574046,-0.05787
1.84,1.91565,2.875354,-0.159894
1.86,1.91565,2.875354,-0.159894
1.8800000000000001,1.726977,2.512169,-0.019298
1.9000000000000001,1.726977,2.512169,-0.019298
1.92,1.584225,1.968526,-0.092357
1.94,1.584225,1.968526,-0.092357
1.96,1.410318,1.558506,-0.119843
1.98,1.410318,1.558506,-0.119843
2.0,1.248387,1.141776,-0.190707
2.02,1.248387,1.141776,-0.190707
2.04,1.000406,0.936359,-0.138468
2.06,1.000406,0.936359,-0.138468
2.08,0.812331,0.760947,-0.101943
2.1,0.812331,0.760947,-0.101943
2.12,0.657171,0.646893,-0.054688
2.14,0.657171,0.646893,-0.054688
2.16,0.508708,0.606703,0.030768
2.18,0.508708,0.606703,0.030768
2.2,0.41531,0.478867,0.027907
2.22,0.41531,0.478867,0.027907
