seconds_elapsed,x,y,z
0.0,-0.012594,-0.005616,-0.013852
0.02,-0.012594,-0.005616,-0.013852
0.04,-0.009646,-0.007387,-0.019782
0.06,-0.009646,-0.007387,-0.019782
0.08,-0.009764,-0.006268,-0.026415
0.1,-0.009764,-0.006268,-0.026415
0.12,-0.001178,-0.008297,-0.042931
0.14,-0.001178,-0.008297,-0.042931
0.16,0.005468,-0.008043,-0.052724
0.18,0.005468,-0.008043,-0.052724
0.2,0.015031,-0.007549,-0.06023
0.22,0.015031,-0.007549,-0.06023
0.24,0.015391,-0.00539,-0.048572
0.26,0.015391,-0.00539,-0.048572
0.28,0.006814,0.003392,-0.026574
0.3,0.006814,0.003392,-0.026574
0.32,0.006608,0.013702,-0.014037
0.34,0.006608,0.013702,-0.014037
0.36,0.006688,0.014067,0.02348
0.38,0.006688,0.014067,0.02348
0.4,-0.002238,0.015413,0.076993
0.42,-0.002238,0.015413,0.076993
0.44,-0.013037,0.015239,0.106663
0.46,-0.013037,0.015239,0.106663
0.48,-0.020684,0.013436,0.110667
0.5,-0.020684,0.013436,0.110667
0.52,-0.016515,0.011507,0.092831
0.54,-0.016515,0.011507,0.092831
0.56,-0.010188,0.008916,0.069448
0.58,-0.010188,0.008916,0.069448
0.6,-0.008348,0.010303,0.054425
0.62,-0.008348,0.010303,0.054425
0.64,-0.006119,0.008162,0.032677
0.66,-0.006119,0.008162,0.032677
0.68,-0.00155,0.002235,0.002134
0.7000000000000001,-0.00155,0.002235,0.002134
0.72,9.2E-4,2.78E-4,-0.022523
0.74,9.2E-4,2.78E-4,-0.022523
0.76,0.001749,-0.001614,-0.036682
0.78,0.001749,-0.001614,-0.036682
0.8,-0.002251,-5.69E-4,-0.037967
0.8200000000000001,-0.002251,-5.69E-4,-0.037967
0.84,-0.004123,8.61E-4,-0.042529
0.86,-0.004123,8.61E-4,-0.042529
0.88,-0.013326,0.009918,-0.034773
0.9,-0.013326,0.009918,-0.034773
0.92,-0.021945,0.025845,-0.014276
0.9400000000000001,-0.021945,0.025845,-0.014276
0.96,-0.020776,0.025509,-0.005216
0.98,-0.020776,0.025509,-0.005216
