time,seconds_elapsed,z,y,x
1776592883756896500,0.463896484375,10.003000259399414,0.9610000252723694,-0.12700000405311584
1776592883766667000,0.4736669921875,9.923999786376953,1.2740000486373901,0.028999999165534973
1776592883786217700,0.4932177734375,9.767000198364258,1.6670000553131104,0.10700000077486038
1776592883805778400,0.5127783203125,9.218000411987305,1.6670000553131104,0.1860000044107437
1776592883825341200,0.532341064453125,9.689000129699707,1.5880000591278076,0.10700000077486038
1776592883844897300,0.551897216796875,11.178999900817871,1.430999994277954,0.028999999165534973
1776592883864450000,0.571449951171875,12.355999946594238,0.8820000290870667,-0.6759999990463257
1776592883884007200,0.591007080078125,10.866000175476074,0.8040000200271606,-0.3619999885559082
1776592883903564000,0.61056396484375,9.689000129699707,1.5099999904632568,-0.12700000405311584
1776592883923119900,0.630119873046875,10.395000457763672,1.6670000553131104,-0.7549999952316284
1776592883942675000,0.649675048828125,13.29800033569336,1.7450000047683716,-1.0679999589920044
1776592883962231800,0.669231689453125,13.218999862670898,1.1959999799728394,-0.04899999871850014
1776592883981787100,0.688787109375,11.178999900817871,1.1169999837875366,0.42100000381469727
1776592884001340400,0.70834033203125,12.4350004196167,0.49000000953674316,-1.6959999799728394
1776592884020896500,0.727896484375,11.729000091552734,-0.6079999804496765,-3.6579999923706055
1776592884040452600,0.74745263671875,11.493000030517578,0.8040000200271606,-1.8530000448226929
1776592884060008200,0.76700830078125,11.807000160217285,1.1169999837875366,-0.9900000095367432
1776592884079567600,0.786567626953125,11.02299976348877,1.2740000486373901,-0.20499999821186066
1776592884099125800,0.806125732421875,10.23799991607666,2.2939999103546143,0.8130000233650208
1776592884118679600,0.825679443359375,9.375,1.3530000448226929,-1.225000023841858
1776592884138228700,0.845228759765625,10.944000244140625,1.6670000553131104,-2.244999885559082
1776592884157776000,0.86477587890625,9.609999656677246,2.687000036239624,-0.20499999821186066
1776592884177327600,0.88432763671875,4.197000026702881,4.491000175476074,1.3630000352859497
1776592884196885500,0.903885498046875,4.980999946594238,5.039999961853027,0.9700000286102295
1776592884216442000,0.923442138671875,8.59000015258789,3.86299991607666,-1.8530000448226929
1776592884235993900,0.942993896484375,9.767000198364258,4.6479997634887695,1.5980000495910645
1776592884255543600,0.96254345703125,8.197999954223633,6.531000137329102,3.009999990463257
1776592884275096000,0.982095947265625,7.020999908447266,6.059999942779541,1.9900000095367432
1776592884294652700,1.001652587890625,7.64900016784668,5.354000091552734,-0.04899999871850014
1776592884314207200,1.021207275390625,8.119999885559082,5.039999961853027,-1.3040000200271606
1776592884333763800,1.040763916015625,8.277000427246094,5.824999809265137,-0.12700000405311584
1776592884353322500,1.060322509765625,8.197999954223633,7.4720001220703125,1.8329999446868896
1776592884372876000,1.0798759765625,7.571000099182129,7.315999984741211,0.9700000286102295
1776592884392430300,1.099430419921875,7.335000038146973,6.531000137329102,-0.6759999990463257
1776592884411988700,1.11898876953125,6.785999774932861,5.98199987411499,-1.6959999799728394
1776592884431544000,1.1385439453125,5.531000137329102,6.609000205993652,-0.7549999952316284
1776592884451097000,1.15809716796875,4.745999813079834,7.629000186920166,0.6570000052452087
1776592884470653700,1.17765380859375,5.922999858856201,7.551000118255615,0.1860000044107437
1776592884490210800,1.1972109375,8.041000366210938,6.531000137329102,-1.8530000448226929
1776592884509767400,1.216767333984375,9.218000411987305,5.98199987411499,-3.0299999713897705
1776592884529323000,1.236322998046875,7.335000038146973,6.374000072479248,-1.8530000448226929
1776592884548880600,1.255880615234375,5.138000011444092,7.551000118255615,-0.12700000405311584
1776592884568444200,1.275444091796875,4.589000225067139,8.022000312805176,-0.12700000405311584
1776592884588004000,1.295004150390625,5.765999794006348,7.236999988555908,-1.930999994277954
1776592884607557600,1.3145576171875,6.785999774932861,6.922999858856201,-3.0299999713897705
1776592884627112400,1.334112548828125,6.079999923706055,7.079999923706055,-2.4019999504089355
1776592884646669300,1.35366943359375,4.589000225067139,8.178999900817871,-0.6759999990463257
1776592884666227200,1.373227294921875,4.275000095367432,8.022000312805176,-1.3819999694824219
1776592884685785600,1.39278564453125,5.531000137329102,6.922999858856201,-3.187000036239624
1776592884705340000,1.41233984375,7.256999969482422,6.059999942779541,-4.598999977111816
1776592884724889900,1.431889892578125,5.922999858856201,5.9029998779296875,-4.598999977111816
1776592884744444400,1.4514443359375,2.3919999599456787,6.765999794006348,-3.1080000400543213
1776592884764002000,1.471001953125,2.5490000247955322,7.864999771118164,-1.5390000343322754
1776592884783553300,1.49055322265625,6.4720001220703125,7.315999984741211,-3.1080000400543213
1776592884803101700,1.510101806640625,8.904000282287598,6.296000003814697,-4.834000110626221
1776592884822653400,1.5296533203125,7.335000038146973,6.2170000076293945,-4.913000106811523
1776592884842210800,1.5492109375,4.275000095367432,7.079999923706055,-4.050000190734863
1776592884861770000,1.56877001953125,2.234999895095825,8.413999557495117,-2.4019999504089355
1776592884881330700,1.58833056640625,1.7649999856948853,8.022000312805176,-3.421999931335449
1776592884900891400,1.607891357421875,1.371999979019165,7.629000186920166,-4.284999847412109
