time,seconds_elapsed,z,y,x
1776592777007009500,0.138009521484375,-0.08637800067663193,0.25868698954582214,0.13995400071144104
1776592777016787200,0.147787109375,-0.08844699710607529,-0.03575799986720085,-0.17339999973773956
1776592777036345900,0.167345947265625,-0.1717900037765503,-0.08937600255012512,-0.0914359986782074
1776592777055907300,0.1869072265625,-0.0907989963889122,0.14866800606250763,0.2897469997406006
1776592777075466500,0.206466552734375,0.2914240062236786,0.2230370044708252,0.37003201246261597
1776592777095027000,0.22602685546875,0.5381410121917725,0.04657899960875511,0.1325799971818924
1776592777114584600,0.24558447265625,0.06272300332784653,-0.11322999745607376,0.05238800123333931
1776592777134134000,0.265134033203125,0.06363599747419357,0.03052400052547455,0.10316099971532822
1776592777153683200,0.28468310546875,0.5407080054283142,0.2601099908351898,0.24164900183677673
1776592777173238500,0.304238525390625,0.3778569996356964,0.25728800892829895,0.21531599760055542
1776592777192798000,0.3237978515625,0.14688000082969666,0.022283000871539116,0.04235000163316727
1776592777212354300,0.343354248046875,-0.24750100076198578,0.01766899973154068,0.024915000423789024
1776592777231910000,0.362909912109375,-0.32834601402282715,0.24166400730609894,0.3105979859828949
1776592777251470800,0.382470947265625,0.1499280035495758,0.15924100577831268,0.1493390053510666
1776592777271034400,0.402034423828125,0.1515990048646927,-0.10162000358104706,0.056386999785900116
1776592777290594300,0.42159423828125,-0.3917999863624573,-0.033459000289440155,0.12452500313520432
1776592777310150400,0.441150390625,-0.32247498631477356,-0.04553600028157234,0.10881700366735458
1776592777329707500,0.46070751953125,0.07337400317192078,0.027279000729322433,0.010138999670743942
1776592777349264100,0.48026416015625,0.07364600151777267,-0.057663001120090485,-0.003360999980941415
1776592777368820500,0.499820556640625,-0.008643999695777893,-0.20229099690914154,-0.14869900047779083
1776592777388371700,0.519371826171875,0.15365099906921387,-0.19124899804592133,-0.15404300391674042
1776592777407918000,0.53891796875,0.2341039925813675,-0.028862999752163887,-0.0826520025730133
1776592777427467300,0.55846728515625,-0.012218000367283821,0.06455100327730179,-0.07194600254297256
1776592777447017700,0.578017822265625,-0.16297799348831177,0.0740090012550354,-0.12531299889087677
1776592777466569700,0.59756982421875,-0.2454189956188202,0.08114399760961533,-0.041714999824762344
1776592777486125000,0.617125,0.06751800328493118,0.08433700352907181,0.11969000101089478
1776592777505676800,0.6366767578125,0.38105401396751404,-0.0816200003027916,0.045506998896598816
1776592777525225500,0.6562255859375,-0.01324199978262186,0.07524199783802032,0.049430001527071
1776592777544777700,0.67577783203125,-0.4754680097103119,0.06702599674463272,0.2092210054397583
1776592777564332000,0.69533203125,-0.07958699762821198,0.1401659995317459,0.19641199707984924
1776592777583886300,0.71488623046875,0.3839299976825714,0.1359490007162094,0.10594400018453598
1776592777603443000,0.73444287109375,0.38457098603248596,-0.11591599881649017,0.08763600140810013
1776592777623003000,0.7540029296875,0.07169300317764282,-0.3518269956111908,-0.22527599334716797
1776592777642561500,0.7735615234375,-0.39152801036834717,-0.26927000284194946,-0.15208399295806885
1776592777662119000,0.793118896484375,-0.39240801334381104,0.05220000073313713,0.14137400686740875
1776592777681675800,0.81267578125,0.1510400027036667,-0.01661200076341629,0.13769499957561493
1776592777701235500,0.8322353515625,0.38064101338386536,-0.14802199602127075,-0.02659899927675724
1776592777720794400,0.85179443359375,0.06494099646806717,-0.28865599632263184,-0.15963700413703918
1776592777740354000,0.87135400390625,0.0628110021352768,-0.03743999823927879,-0.019034000113606453
1776592777759916300,0.890916259765625,0.2245739996433258,0.14115899801254272,0.06418099999427795
1776592777779474700,0.910474609375,0.37288498878479004,-0.008906000293791294,0.06405699998140335
1776592777799034600,0.93003466796875,0.14000199735164642,-0.0653190016746521,-0.08598999679088593
1776592777818597000,0.94959716796875,-0.024529999122023582,-0.05586700141429901,-0.15360699594020844
1776592777838158000,0.969157958984375,-0.17509399354457855,-0.04936699941754341,-0.014879999682307243
1776592777857718800,0.98871875,-0.257192999124527,0.10379700362682343,0.06912899762392044
1776592777877280500,1.008280517578125,-0.0937659963965416,0.02228200063109398,0.07063700258731842
1776592777896838400,1.02783837890625,0.0562019981443882,-0.046966999769210815,-0.07736899703741074
1776592777916394800,1.047394775390625,-0.025320999324321747,0.01953200064599514,-0.07489600032567978
1776592777935951600,1.06695166015625,-0.17484499514102936,0.18049100041389465,0.07682199776172638
1776592777955506700,1.086506591796875,-0.17412400245666504,0.17431500554084778,-0.004007000010460615
1776592777975064000,1.10606396484375,-0.1730549931526184,-0.0664680004119873,-0.1394300013780594
1776592777994623500,1.12562353515625,0.05942099913954735,-0.006453000009059906,-0.0017109999898821115
1776592778014180400,1.145180419921875,0.0603800006210804,0.06689000129699707,0.08186700195074081
1776592778033731800,1.16473193359375,-0.17063499987125397,0.06221599876880646,0.08240500092506409
1776592778053282000,1.184281982421875,-0.16966499388217926,-0.028138000518083572,0.08273299783468246
1776592778072833000,1.2038330078125,0.0625389963388443,-0.1838819980621338,-0.0670040026307106
1776592778092384500,1.223384521484375,0.14440900087356567,-0.26692599058151245,-0.06682199984788895
1776592778111933000,1.242932861328125,-0.16970999538898468,-0.0277670007199049,0.0005099999834783375
1776592778131481300,1.2624814453125,-0.021236000582575798,-0.015811000019311905,0.0807109996676445
1776592778151037200,1.282037109375,0.22244900465011597,-0.0028589998837560415,0.07879199832677841
1776592778170589400,1.30158935546875,0.139164000749588,-0.05745900049805641,0.07667899876832962
1776592778190136300,1.32113623046875,0.05611100047826767,0.021974999457597733,-0.007689999882131815
1776592778209685000,1.34068505859375,-0.09467300027608871,-0.03810200095176697,-0.011320999823510647
1776592778229239600,1.360239501953125,-0.17696599662303925,-0.115215003490448,0.06549099832773209
1776592778248799700,1.3797998046875,-0.17753499746322632,-0.110725998878479,0.05956299975514412
1776592778268357400,1.399357421875,-0.34154200553894043,-0.18812300264835358,0.2023019939661026
1776592778287915000,1.4189150390625,-0.17870600521564484,-0.2651750147342682,-0.03605400025844574
1776592778307472600,1.43847265625,-0.2616710066795349,0.05796099826693535,0.1885959953069687
1776592778327028500,1.458028564453125,-1.284430980682373,-0.0823569968342781,0.26120901107788086
1776592778346581500,1.47758154296875,-5.288582801818848,-0.16655899584293365,-0.3587520122528076
1776592778366137900,1.497137939453125,-11.712862968444824,0.11093100160360336,-1.502105951309204
1776592778385697000,1.516697021484375,-16.253896713256836,0.20513300597667694,-2.9219019412994385
1776592778405253000,1.536253173828125,-19.936479568481445,-0.19633899629116058,-4.055465221405029
1776592778424808200,1.55580810546875,-22.20427894592285,0.47942399978637695,-4.226537227630615
1776592778444363800,1.57536376953125,-19.217130661010742,1.3731169700622559,-4.154630184173584
1776592778463921400,1.59492138671875,-17.254911422729492,1.6251790523529053,-4.538011074066162
1776592778483480800,1.614480712890625,-17.093229293823242,1.268880009651184,-5.160048961639404
1776592778503039200,1.634039306640625,-14.512882232666016,1.7652009725570679,-6.540772914886475
1776592778522592500,1.653592529296875,-8.72514820098877,3.2534499168395996,-7.433586120605469
1776592778542145800,1.673145751953125,-0.989395022392273,4.175119876861572,-10.303778648376465
1776592778561697500,1.692697509765625,6.716187000274658,5.219758987426758,-10.52567195892334
1776592778581248800,1.712248779296875,14.086471557617188,5.034796237945557,-9.129437446594238
1776592778600805400,1.731805419921875,16.628999710083008,3.6965720653533936,-7.236217975616455
1776592778620362500,1.751362548828125,16.525869369506836,3.0375630855560303,-4.3464131355285645
1776592778639919000,1.770919189453125,17.89599609375,2.9473791122436523,-1.243494987487793
1776592778659474200,1.79047412109375,17.50820541381836,3.6447501182556152,2.1676759719848633
1776592778679028500,1.810028564453125,15.330785751342773,5.25989294052124,7.684081077575684
1776592778698585600,1.829585693359375,20.951705932617188,7.608805179595947,15.139152526855469
1776592778718142500,1.849142578125,19.68904685974121,5.250256061553955,17.56378746032715
1776592778737701400,1.868701416015625,11.440372467041016,0.2742699980735779,13.522420883178711
1776592778757259300,1.88825927734375,10.087815284729004,-1.922302007675171,11.726395606994629
1776592778776811800,1.907811767578125,8.0604248046875,-2.3835740089416504,7.86807918548584
1776592778796363500,1.927363525390625,6.366687774658203,-2.4022529125213623,2.8463940620422363
1776592778815918000,1.94691796875,9.74436092376709,-0.6959059834480286,1.9932949542999268
1776592778835472100,1.96647216796875,12.416996002197266,2.372844934463501,2.3965530395507812
1776592778855028700,1.98602880859375,11.389874458312988,6.279236793518066,3.60841703414917
1776592778874588400,2.00558837890625,8.47831916809082,8.464249610900879,4.354335784912109
1776592778894148600,2.025148681640625,5.560915946960449,7.976534843444824,2.739936113357544
1776592778913707800,2.044707763671875,2.9839510917663574,5.805017948150635,-3.1857259273529053
1776592778933265000,2.064264892578125,0.8524919748306274,5.313689231872559,-6.789759159088135
1776592778952822800,2.08382275390625,1.198984980583191,5.525661945343018,-6.800374984741211
1776592778972379000,2.10337890625,-1.1273399591445923,5.04669713973999,-8.258837699890137
1776592778991932000,2.122931884765625,-6.428328037261963,5.118250846862793,-9.784466743469238
1776592779011483600,2.142483642578125,-11.741329193115234,4.43026876449585,-11.831452369689941
1776592779031037400,2.162037353515625,-17.483854293823242,3.483726978302002,-12.928827285766602
1776592779050594300,2.18159423828125,-29.885948181152344,4.447010040283203,-10.86220932006836
1776592779070152200,2.201152099609375,-38.77756118774414,6.330570220947266,-4.389867782592773
1776592779089711000,2.220711181640625,-37.594913482666016,3.951965093612671,-0.0501520000398159
1776592779109268200,2.240268310546875,-31.141096115112305,0.7009320259094238,1.6314430236816406
1776592779128825900,2.259825927734375,-29.965721130371094,-3.8014020919799805,3.323525905609131
1776592779148383000,2.279383056640625,-30.876493453979492,-7.006786823272705,6.965007781982422
1776592779167937500,2.2989375,-26.997848510742188,-10.348030090332031,7.039720058441162
1776592779187494100,2.318494140625,-21.814517974853516,-10.450968742370605,5.1110029220581055
1776592779207050000,2.338050048828125,-17.213550567626953,-5.70933198928833,5.350786209106445
1776592779226604000,2.35760400390625,-12.163808822631836,-0.18633399903774261,7.527723789215088
1776592779246164500,2.37716455078125,-2.409271001815796,0.827688992023468,6.155426025390625
1776592779265724700,2.396724609375,6.916907787322998,-1.1108880043029785,2.2326788902282715
1776592779285284000,2.4162841796875,6.585607051849365,-0.611847996711731,2.13037109375
1776592779304847600,2.43584765625,2.2448220252990723,-0.1624709963798523,2.753427028656006
1776592779324412000,2.455411865234375,0.81324702501297,-1.9533599615097046,1.309283971786499
1776592779343974000,2.474973876953125,2.185900926589966,-2.932655096054077,-0.20215000212192535
1776592779363534600,2.49453466796875,2.993604898452759,-1.99891197681427,0.23801900446414948
1776592779383091000,2.514091064453125,2.483597993850708,-1.3853089809417725,0.6569740176200867
1776592779402649000,2.533649169921875,1.5763930082321167,-2.133094072341919,-0.3091680109500885
1776592779422214000,2.5532138671875,-0.2095479965209961,-2.894676923751831,-0.9732769727706909
1776592779441776600,2.572776611328125,-1.6137089729309082,-3.2010929584503174,-0.6315969824790955
1776592779461339100,2.592339111328125,-0.3503130078315735,-2.052402973175049,0.5738940238952637
1776592779480899300,2.6118994140625,0.26372700929641724,-1.0459799766540527,0.6619330048561096
1776592779500457000,2.63145703125,-1.251181960105896,-0.47895199060440063,0.6496580243110657
1776592779520013800,2.651013916015625,-1.8119269609451294,0.2553279995918274,0.7806419730186462
1776592779539572500,2.670572509765625,-0.7214229702949524,0.47042301297187805,0.7338809967041016
1776592779559139300,2.690139404296875,0.9123619794845581,0.6613249778747559,0.6355000138282776
1776592779578706200,2.7097060546875,1.4752559661865234,0.5541589856147766,0.22375400364398956
1776592779598272500,2.7292724609375,0.29676198959350586,0.33706599473953247,0.06321100145578384
1776592779617840400,2.74884033203125,-0.7853779792785645,0.5783810019493103,0.08156300336122513
1776592779637407500,2.768407470703125,-0.5469880104064941,0.43654900789260864,-0.18574100732803345
1776592779656973300,2.787973388671875,0.24832600355148315,0.04764299839735031,-0.3746350109577179
1776592779676536600,2.80753662109375,-0.22432999312877655,-0.3800539970397949,-0.6764320135116577
1776592779696097800,2.827097900390625,-1.3248289823532104,-0.17869099974632263,-0.16483399271965027
1776592779715660500,2.84666064453125,-0.928409993648529,0.037064000964164734,0.0074880002066493034
1776592779735220200,2.86622021484375,0.09375900030136108,-0.12038599699735641,0.20113299787044525
1776592779754781200,2.88578125,0.9507970213890076,-0.5839020013809204,-0.07398500293493271
1776592779774345200,2.90534521484375,0.5665510296821594,-0.6304749846458435,-0.13596799969673157
1776592779793903400,2.9249033203125,-0.14564800262451172,-0.5028150081634521,-0.12092400342226028
1776592779813460200,2.944460205078125,-0.22955399751663208,-0.3148860037326813,-0.1970990002155304
1776592779833017900,2.964017822265625,-0.4683690071105957,-0.23765400052070618,-0.10359200090169907
1776592779852576000,2.983575927734375,-0.15779399871826172,-0.21056999266147614,-0.10002300143241882
1776592779872137700,3.0031376953125,-0.24801099300384521,-0.3749929964542389,-0.17066900432109833
1776592779891700700,3.02270068359375,0.6074259877204895,-0.2695859968662262,-0.16516800224781036
1776592779911259400,3.04225927734375,1.243114948272705,0.0004529999860096723,0.14714500308036804
