time,seconds_elapsed,z,y,x
1776592593168183600,0.48318359375,10.630000114440918,1.1169999837875366,-0.20499999821186066
1776592593177956600,0.49295654296875,10.786999702453613,1.0390000343322754,-0.2840000092983246
1776592593197504500,0.51250439453125,10.630000114440918,0.9610000252723694,-0.5189999938011169
1776592593217057500,0.5320576171875,10.630000114440918,1.0390000343322754,-0.5189999938011169
1776592593236618800,0.55161865234375,10.472999572753906,1.0390000343322754,-0.7549999952316284
1776592593256181500,0.571181396484375,10.003000259399414,1.1169999837875366,-0.8330000042915344
1776592593275743700,0.59074365234375,9.29699993133545,0.9610000252723694,-1.1469999551773071
1776592593295307800,0.610307861328125,9.218000411987305,0.8820000290870667,-1.0679999589920044
1776592593314874600,0.62987451171875,9.923999786376953,0.8040000200271606,-1.1469999551773071
1776592593334439200,0.649439208984375,10.552000045776367,0.49000000953674316,-1.3819999694824219
1776592593353999600,0.66899951171875,10.23799991607666,0.5680000185966492,-1.5390000343322754
1776592593373561000,0.68856103515625,9.45300006866455,0.8040000200271606,-1.3819999694824219
1776592593393118700,0.70811865234375,9.29699993133545,1.1959999799728394,-1.3040000200271606
1776592593412669000,0.7276689453125,9.923999786376953,1.1169999837875366,-1.5390000343322754
1776592593432222500,0.747222412109375,10.552000045776367,0.9610000252723694,-1.6959999799728394
1776592593451783700,0.76678369140625,10.708999633789062,0.9610000252723694,-1.930999994277954
1776592593471346400,0.786346435546875,10.472999572753906,1.1169999837875366,-2.009999990463257
1776592593490910700,0.80591064453125,9.689000129699707,1.430999994277954,-1.8530000448226929
1776592593510472200,0.82547216796875,9.060999870300293,1.2740000486373901,-2.1670000553131104
1776592593530036000,0.845035888671875,9.45300006866455,1.0390000343322754,-2.7160000801086426
1776592593549605400,0.86460546875,10.15999984741211,0.8820000290870667,-2.7939999103546143
1776592593569164800,0.884164794921875,10.315999984741211,0.8820000290870667,-2.872999906539917
1776592593588719900,0.903719970703125,8.982999801635742,0.9610000252723694,-2.9509999752044678
1776592593608281000,0.923281005859375,7.9629998207092285,0.9610000252723694,-3.187000036239624
1776592593627842600,0.942842529296875,8.434000015258789,0.9610000252723694,-3.187000036239624
1776592593647403300,0.9624033203125,9.689000129699707,0.7250000238418579,-3.3440001010894775
1776592593666961200,0.981961181640625,9.845999717712402,0.8820000290870667,-3.421999931335449
