seconds_elapsed,x,y,z
0.0,0.020321,0.001887,0.018024
0.02,0.020321,0.001887,0.018024
0.04,0.023476,-7.37E-4,0.003216
0.06,0.023476,-7.37E-4,0.003216
0.08,0.024756,-3.54E-4,-0.016489
0.1,0.024756,-3.54E-4,-0.016489
0.12,0.027955,-0.001169,-0.037774
0.14,0.027955,-0.001169,-0.037774
0.16,0.031749,-0.002274,-0.046042
0.18,0.031749,-0.002274,-0.046042
0.2,0.040809,-0.002849,-0.059939
0.22,0.040809,-0.002849,-0.059939
0.24,0.029359,-0.001458,-0.061174
0.26,0.029359,-0.001458,-0.061174
0.28,0.018537,-8.33E-4,-0.053501
0.3,0.018537,-8.33E-4,-0.053501
0.32,0.014548,-0.003416,-0.047937
0.34,0.014548,-0.003416,-0.047937
0.36,0.009765,-0.019079,-0.040602
0.38,0.009765,-0.019079,-0.040602
0.4,0.018134,-0.041308,-0.043922
0.42,0.018134,-0.041308,-0.043922
0.44,0.02011,-0.048312,-0.040178
0.46,0.02011,-0.048312,-0.040178
0.48,0.007668,-0.052456,-0.026556
0.5,0.007668,-0.052456,-0.026556
0.52,-0.01667,-0.052704,-0.010645
0.54,-0.01667,-0.052704,-0.010645
0.56,-0.0791,-0.048483,0.02499
0.58,-0.0791,-0.048483,0.02499
0.6,-0.090786,-0.040008,0.019228
0.62,-0.090786,-0.040008,0.019228
0.64,-0.085713,-0.03165,0.006891
0.66,-0.085713,-0.03165,0.006891
0.68,-0.071069,-0.006789,-0.008079
0.7000000000000001,-0.071069,-0.006789,-0.008079
0.72,-0.053418,0.072478,-0.017498
0.74,-0.053418,0.072478,-0.017498
0.76,-0.028646,0.17975,-0.025475
0.78,-0.028646,0.17975,-0.025475
0.8,0.088898,0.33627,-0.088717
0.8200000000000001,0.088898,0.33627,-0.088717
0.84,0.158877,0.466517,-0.11857
0.86,0.158877,0.466517,-0.11857
0.88,0.17428,0.564422,-0.115084
0.9,0.17428,0.564422,-0.115084
0.92,0.213615,0.718727,-0.126949
0.9400000000000001,0.213615,0.718727,-0.126949
0.96,0.305458,0.862869,-0.155344
0.98,0.305458,0.862869,-0.155344
1.0,0.416057,0.976211,-0.183579
1.02,0.416057,0.976211,-0.183579
1.04,0.318916,0.946633,-0.11311
1.06,0.318916,0.946633,-0.11311
1.08,0.237727,0.927449,-0.068446
1.1,0.237727,0.927449,-0.068446
1.12,0.113174,0.865845,-0.025912
1.1400000000000001,0.113174,0.865845,-0.025912
1.16,0.018282,0.742286,-0.002574
1.18,0.018282,0.742286,-0.002574
1.2,-0.065885,0.591591,0.017205
1.22,-0.065885,0.591591,0.017205
1.24,-0.086764,0.502411,0.00776
1.26,-0.086764,0.502411,0.00776
1.28,-0.052214,0.513881,-0.025024
1.3,-0.052214,0.513881,-0.025024
1.32,0.02801,0.693844,-0.063433
1.34,0.02801,0.693844,-0.063433
1.36,0.140328,0.880636,-0.093076
1.3800000000000001,0.140328,0.880636,-0.093076
1.4000000000000001,0.23603,1.013291,-0.106909
1.42,0.23603,1.013291,-0.106909
1.44,0.231303,1.164195,-0.105258
1.46,0.231303,1.164195,-0.105258
1.48,0.301549,1.321603,-0.107916
1.5,0.301549,1.321603,-0.107916
1.52,0.323213,1.369613,-0.10287
1.54,0.323213,1.369613,-0.10287
1.56,0.340456,1.380899,-0.099346
1.58,0.340456,1.380899,-0.099346
1.6,0.319509,1.30433,-0.088756
1.62,0.319509,1.30433,-0.088756
1.6400000000000001,0.274604,1.235145,-0.075383
1.6600000000000001,0.274604,1.235145,-0.075383
1.68,0.250287,1.161903,-0.062076
1.7,0.250287,1.161903,-0.062076
1.72,0.236051,1.117464,-0.056894
1.74,0.236051,1.117464,-0.056894
1.76,0.217576,1.021833,-0.045796
1.78,0.217576,1.021833,-0.045796
1.8,0.22183,0.921146,-0.032498
1.82,0.22183,0.921146,-0.032498
1.84,0.168367,0.775443,-0.028746
1.86,0.168367,0.775443,-0.028746
1.8800000000000001,0.107025,0.667797,-0.035315
1.9000000000000001,0.107025,0.667797,-0.035315
1.92,0.097846,0.59144,-0.030242
1.94,0.097846,0.59144,-0.030242
1.96,0.099023,0.55474,-0.029938
1.98,0.099023,0.55474,-0.029938
2.0,0.115965,0.53798,-0.034847
2.02,0.115965,0.53798,-0.034847
2.04,0.157369,0.610038,-0.045316
2.06,0.157369,0.610038,-0.045316
2.08,0.258129,0.715194,-0.035897
2.1,0.258129,0.715194,-0.035897
2.12,0.233074,0.600034,-0.038984
2.14,0.233074,0.600034,-0.038984
2.16,0.210604,0.546392,-0.053769
2.18,0.210604,0.546392,-0.053769
2.2,0.310968,0.786629,-0.067075
2.22,0.310968,0.786629,-0.067075
2.24,0.321376,0.746897,-0.06791
2.2600000000000002,0.321376,0.746897,-0.06791
2.2800000000000002,0.311374,0.601552,-0.05856
2.3000000000000003,0.311374,0.601552,-0.05856
2.32,0.248511,0.431026,-0.066084
2.34,0.248511,0.431026,-0.066084
2.36,0.244621,0.462679,-0.087061
2.38,0.244621,0.462679,-0.087061
2.4,0.242099,0.400756,-0.083199
2.42,0.242099,0.400756,-0.083199
2.44,0.197428,0.314786,-0.092117
2.46,0.197428,0.314786,-0.092117
2.48,0.170218,0.248308,-0.083815
2.5,0.170218,0.248308,-0.083815
2.52,0.126066,0.155025,-0.08043
2.54,0.126066,0.155025,-0.08043
2.56,0.065331,0.061726,-0.088238
2.58,0.065331,0.061726,-0.088238
2.6,0.044782,-0.057577,-0.074635
2.62,0.044782,-0.057577,-0.074635
2.64,0.03983,-0.122452,-0.069741
2.66,0.03983,-0.122452,-0.069741
2.68,0.065427,-0.204508,-0.042908
2.7,0.065427,-0.204508,-0.042908
2.72,-0.086075,-0.375516,-0.094687
2.74,-0.086075,-0.375516,-0.094687
2.7600000000000002,-0.142732,-0.516148,-0.09846
2.7800000000000002,-0.142732,-0.516148,-0.09846
2.8000000000000003,-0.191,-0.779594,-0.068444
2.82,-0.191,-0.779594,-0.068444
2.84,-0.159933,-0.875763,-0.034682
2.86,-0.159933,-0.875763,-0.034682
2.88,-0.084066,-1.13505,0.05049
2.9,-0.084066,-1.13505,0.05049
2.92,-0.179252,-1.162634,0.002141
2.94,-0.179252,-1.162634,0.002141
2.96,-0.12671,-1.289386,0.035366
2.98,-0.12671,-1.289386,0.035366
3.0,-0.143498,-1.209756,9.71E-4
3.02,-0.143498,-1.209756,9.71E-4
3.04,-0.191182,-1.270679,-0.01548
3.06,-0.191182,-1.270679,-0.01548
3.08,-0.174239,-1.195078,-0.041006
3.1,-0.174239,-1.195078,-0.041006
3.12,-0.248674,-1.437299,-0.03023
3.14,-0.248674,-1.437299,-0.03023
3.16,-0.200565,-1.4092,-0.034279
3.18,-0.200565,-1.4092,-0.034279
3.2,-0.131198,-1.387559,-0.030267
3.22,-0.131198,-1.387559,-0.030267
3.24,-0.118771,-1.675159,0.017602
3.2600000000000002,-0.118771,-1.675159,0.017602
3.2800000000000002,-0.094239,-1.567291,0.005123
3.3000000000000003,-0.094239,-1.567291,0.005123
3.3200000000000003,-0.088268,-1.770423,0.040174
3.34,-0.088268,-1.770423,0.040174
3.36,-0.108669,-1.623908,0.032515
3.38,-0.108669,-1.623908,0.032515
3.4,-0.08572,-1.535303,0.035061
3.42,-0.08572,-1.535303,0.035061
3.44,-0.169791,-1.565384,0.078693
3.46,-0.169791,-1.565384,0.078693
3.48,-0.146303,-1.428414,0.077242
3.5,-0.146303,-1.428414,0.077242
3.52,-0.126914,-1.355879,0.082697
3.54,-0.126914,-1.355879,0.082697
3.56,-0.114901,-1.172342,0.075819
3.58,-0.114901,-1.172342,0.075819
3.6,-0.100569,-1.166082,0.084704
3.62,-0.100569,-1.166082,0.084704
3.64,-0.098816,-1.052591,0.082292
3.66,-0.098816,-1.052591,0.082292
3.68,-0.109926,-1.025526,0.093406
3.7,-0.109926,-1.025526,0.093406
3.72,-0.206212,-0.93181,0.149972
3.74,-0.206212,-0.93181,0.149972
3.7600000000000002,-0.220314,-0.83925,0.162069
3.7800000000000002,-0.220314,-0.83925,0.162069
3.8000000000000003,-0.225213,-0.841352,0.177868
3.8200000000000003,-0.225213,-0.841352,0.177868
3.84,-0.203294,-0.69324,0.167633
3.86,-0.203294,-0.69324,0.167633
3.88,-0.174001,-0.651081,0.158185
3.9,-0.174001,-0.651081,0.158185
3.92,-0.157826,-0.588712,0.157567
3.94,-0.157826,-0.588712,0.157567
3.96,-0.139138,-0.547075,0.151939
3.98,-0.139138,-0.547075,0.151939
4.0,-0.113536,-0.517543,0.134042
4.0200000000000005,-0.113536,-0.517543,0.134042
4.04,-0.101685,-0.477641,0.123433
4.0600000000000005,-0.101685,-0.477641,0.123433
4.08,-0.080617,-0.409999,0.104697
4.1,-0.080617,-0.409999,0.104697
4.12,-0.064567,-0.346229,0.089343
4.14,-0.064567,-0.346229,0.089343
4.16,-0.050936,-0.279336,0.075391
4.18,-0.050936,-0.279336,0.075391
4.2,-0.036522,-0.235721,0.058503
4.22,-0.036522,-0.235721,0.058503
4.24,-0.02506,-0.199439,0.045244
4.26,-0.02506,-0.199439,0.045244
4.28,-0.013911,-0.184951,0.033219
4.3,-0.013911,-0.184951,0.033219
4.32,-0.009099,-0.164758,0.030239
4.34,-0.009099,-0.164758,0.030239
