seconds_elapsed,x,y,z
0.0,0.024819,5.12E-4,0.006039
0.02,0.024819,5.12E-4,0.006039
0.04,0.045933,-0.001748,-9.86E-4
0.06,0.045933,-0.001748,-9.86E-4
0.08,0.047506,-0.008698,-0.003369
0.1,0.047506,-0.008698,-0.003369
0.12,0.041133,-0.012419,-0.002068
0.14,0.041133,-0.012419,-0.002068
0.16,0.02616,-0.003549,0.007586
0.18,0.02616,-0.003549,0.007586
0.2,0.017694,-6.98E-4,0.007518
0.22,0.017694,-6.98E-4,0.007518
0.24,0.005157,3.1E-4,0.009627
0.26,0.005157,3.1E-4,0.009627
0.28,-0.014328,0.002921,0.018196
0.3,-0.014328,0.002921,0.018196
0.32,0.001936,-0.002324,0.007531
0.34,0.001936,-0.002324,0.007531
0.36,0.00586,-0.012349,-0.003233
0.38,0.00586,-0.012349,-0.003233
0.4,0.018528,-0.037575,-0.017875
0.42,0.018528,-0.037575,-0.017875
0.44,0.041495,-0.050535,-0.027217
0.46,0.041495,-0.050535,-0.027217
0.48,0.024609,-0.024645,-0.008155
0.5,0.024609,-0.024645,-0.008155
0.52,0.016999,-0.015841,-0.003188
0.54,0.016999,-0.015841,-0.003188
0.56,0.007158,0.006108,0.00562
0.58,0.007158,0.006108,0.00562
0.6,-0.007175,0.024606,0.01705
0.62,-0.007175,0.024606,0.01705
0.64,-0.022891,0.037349,0.027496
0.66,-0.022891,0.037349,0.027496
0.68,-0.024124,0.045959,0.020568
0.7000000000000001,-0.024124,0.045959,0.020568
0.72,-0.028559,0.039909,-0.002377
0.74,-0.028559,0.039909,-0.002377
0.76,-0.015299,0.02345,-0.028816
0.78,-0.015299,0.02345,-0.028816
0.8,-0.012845,0.017856,-0.026718
0.8200000000000001,-0.012845,0.017856,-0.026718
0.84,-0.010581,0.011681,-0.020256
0.86,-0.010581,0.011681,-0.020256
0.88,-0.005677,0.004143,-0.018435
0.9,-0.005677,0.004143,-0.018435
0.92,-0.005973,-0.002757,-0.016004
0.9400000000000001,-0.005973,-0.002757,-0.016004
0.96,0.001106,-0.013343,-0.017613
0.98,0.001106,-0.013343,-0.017613
1.0,0.001445,-0.009195,-0.00992
1.02,0.001445,-0.009195,-0.00992
1.04,0.002225,-0.011995,-0.011496
1.06,0.002225,-0.011995,-0.011496
1.08,0.003458,-0.013531,-0.012815
1.1,0.003458,-0.013531,-0.012815
