seconds_elapsed,x,y,z
0.0,-0.004378,0.003529,-0.011663
0.02,-0.004378,0.003529,-0.011663
0.04,-0.004657,0.013628,-0.02427
0.06,-0.004657,0.013628,-0.02427
0.08,-0.004041,0.015032,-0.018512
0.1,-0.004041,0.015032,-0.018512
0.12,-0.005746,0.014052,0.003925
0.14,-0.005746,0.014052,0.003925
0.16,-0.006758,0.011085,0.008816
0.18,-0.006758,0.011085,0.008816
0.2,-0.010476,0.007934,0.007453
0.22,-0.010476,0.007934,0.007453
0.24,-2.99E-4,-0.008951,-0.013927
0.26,-2.99E-4,-0.008951,-0.013927
0.28,-0.002352,-0.027017,-0.019623
0.3,-0.002352,-0.027017,-0.019623
0.32,-0.004116,-0.050342,-0.023517
0.34,-0.004116,-0.050342,-0.023517
0.36,-0.004945,-0.05441,-0.023434
0.38,-0.004945,-0.05441,-0.023434
0.4,-0.008159,-0.049127,-0.007684
0.42,-0.008159,-0.049127,-0.007684
0.44,-0.007443,-0.046034,0.006867
0.46,-0.007443,-0.046034,0.006867
0.48,-0.013223,-0.037013,0.021681
0.5,-0.013223,-0.037013,0.021681
0.52,-0.013818,-0.028384,0.02442
0.54,-0.013818,-0.028384,0.02442
0.56,-0.01013,-0.032189,0.012439
0.58,-0.01013,-0.032189,0.012439
0.6,-0.007838,-0.031553,-0.0073
0.62,-0.007838,-0.031553,-0.0073
0.64,7.48E-4,-0.035227,-0.035828
0.66,7.48E-4,-0.035227,-0.035828
0.68,0.010112,-0.03414,-0.046579
0.7000000000000001,0.010112,-0.03414,-0.046579
0.72,0.012183,-0.023239,-0.039232
0.74,0.012183,-0.023239,-0.039232
0.76,0.01801,-0.015295,-0.036072
0.78,0.01801,-0.015295,-0.036072
0.8,0.018419,0.016323,-0.01215
0.8200000000000001,0.018419,0.016323,-0.01215
0.84,0.016688,0.058931,0.022754
0.86,0.016688,0.058931,0.022754
0.88,0.015204,0.089817,0.039409
0.9,0.015204,0.089817,0.039409
0.92,0.014906,0.101669,0.039157
0.9400000000000001,0.014906,0.101669,0.039157
0.96,0.016955,0.127187,0.026054
0.98,0.016955,0.127187,0.026054
1.0,0.034376,0.155405,-0.007936
1.02,0.034376,0.155405,-0.007936
1.04,0.053831,0.205185,-0.033171
1.06,0.053831,0.205185,-0.033171
1.08,0.069003,0.252932,-0.051876
1.1,0.069003,0.252932,-0.051876
1.12,0.079436,0.302178,-0.068115
1.1400000000000001,0.079436,0.302178,-0.068115
1.16,0.077296,0.369855,-0.071153
1.18,0.077296,0.369855,-0.071153
1.2,0.082013,0.444927,-0.080855
1.22,0.082013,0.444927,-0.080855
1.24,0.1119,0.556721,-0.090444
1.26,0.1119,0.556721,-0.090444
1.28,0.130776,0.619146,-0.09956
1.3,0.130776,0.619146,-0.09956
1.32,0.185944,0.797169,-0.079706
1.34,0.185944,0.797169,-0.079706
1.36,0.270045,0.958923,-0.060674
1.3800000000000001,0.270045,0.958923,-0.060674
1.4000000000000001,0.309105,1.043113,-0.042726
1.42,0.309105,1.043113,-0.042726
1.44,0.35855,1.167003,-0.021842
1.46,0.35855,1.167003,-0.021842
1.48,0.446168,1.318975,-0.001804
1.5,0.446168,1.318975,-0.001804
1.52,0.4345,1.332844,0.005517
1.54,0.4345,1.332844,0.005517
1.56,0.504949,1.529255,0.035647
1.58,0.504949,1.529255,0.035647
1.6,0.456139,1.436679,0.02921
1.62,0.456139,1.436679,0.02921
1.6400000000000001,0.457733,1.424818,0.032804
1.6600000000000001,0.457733,1.424818,0.032804
1.68,0.48637,1.488372,0.04837
1.7,0.48637,1.488372,0.04837
1.72,0.448502,1.430171,0.045775
1.74,0.448502,1.430171,0.045775
1.76,0.380642,1.358723,0.050905
1.78,0.380642,1.358723,0.050905
1.8,0.403641,1.368393,0.088623
1.82,0.403641,1.368393,0.088623
1.84,0.447679,1.446798,0.129133
1.86,0.447679,1.446798,0.129133
1.8800000000000001,0.455709,1.427554,0.148809
1.9000000000000001,0.455709,1.427554,0.148809
1.92,0.499189,1.596594,0.178462
1.94,0.499189,1.596594,0.178462
1.96,0.520423,1.609178,0.197539
1.98,0.520423,1.609178,0.197539
2.0,0.56136,1.825331,0.218719
2.02,0.56136,1.825331,0.218719
2.04,0.59456,1.750562,0.243555
2.06,0.59456,1.750562,0.243555
2.08,0.580384,1.704465,0.215795
2.1,0.580384,1.704465,0.215795
2.12,0.59726,1.875739,0.169243
2.14,0.59726,1.875739,0.169243
2.16,0.698172,1.938915,0.208491
2.18,0.698172,1.938915,0.208491
2.2,0.713595,1.813231,0.196567
2.22,0.713595,1.813231,0.196567
2.24,0.691498,1.572094,0.189096
2.2600000000000002,0.691498,1.572094,0.189096
2.2800000000000002,0.646132,1.409491,0.169238
2.3000000000000003,0.646132,1.409491,0.169238
2.32,0.562931,1.155966,0.13945
2.34,0.562931,1.155966,0.13945
2.36,0.460903,0.864778,0.106951
2.38,0.460903,0.864778,0.106951
2.4,0.344175,0.586757,0.05095
2.42,0.344175,0.586757,0.05095
2.44,0.222567,0.309536,0.001378
2.46,0.222567,0.309536,0.001378
2.48,0.164314,0.197378,-0.024593
2.5,0.164314,0.197378,-0.024593
2.52,0.079846,-0.070346,-0.040839
2.54,0.079846,-0.070346,-0.040839
2.56,0.016105,-0.237662,-0.088296
2.58,0.016105,-0.237662,-0.088296
2.6,-0.036636,-0.425237,-0.056196
2.62,-0.036636,-0.425237,-0.056196
2.64,-0.143519,-0.679284,-0.075242
2.66,-0.143519,-0.679284,-0.075242
2.68,-0.279684,-1.106073,-0.069588
2.7,-0.279684,-1.106073,-0.069588
2.72,-0.379593,-1.435279,-0.064493
2.74,-0.379593,-1.435279,-0.064493
2.7600000000000002,-0.479537,-1.607432,-0.141488
2.7800000000000002,-0.479537,-1.607432,-0.141488
2.8000000000000003,-0.441468,-1.622253,-0.095576
2.82,-0.441468,-1.622253,-0.095576
2.84,-0.462422,-1.730222,-0.09111
2.86,-0.462422,-1.730222,-0.09111
2.88,-0.420833,-1.644615,-0.076574
2.9,-0.420833,-1.644615,-0.076574
2.92,-0.36127,-1.485365,-0.062049
2.94,-0.36127,-1.485365,-0.062049
2.96,-0.332253,-1.511706,-0.026476
2.98,-0.332253,-1.511706,-0.026476
3.0,-0.329736,-1.339165,-0.034107
3.02,-0.329736,-1.339165,-0.034107
3.04,-0.314848,-1.387116,0.005133
3.06,-0.314848,-1.387116,0.005133
3.08,-0.426433,-1.398762,-0.016874
3.1,-0.426433,-1.398762,-0.016874
3.12,-0.502627,-1.638787,0.001731
3.14,-0.502627,-1.638787,0.001731
3.16,-0.446031,-1.492754,0.0239
3.18,-0.446031,-1.492754,0.0239
3.2,-0.587496,-1.561964,0.007977
3.22,-0.587496,-1.561964,0.007977
3.24,-0.513744,-1.583415,0.029094
3.2600000000000002,-0.513744,-1.583415,0.029094
3.2800000000000002,-0.502295,-1.544542,0.030599
3.3000000000000003,-0.502295,-1.544542,0.030599
3.3200000000000003,-0.633281,-1.576715,0.01697
3.34,-0.633281,-1.576715,0.01697
3.36,-0.521692,-1.411854,0.021768
3.38,-0.521692,-1.411854,0.021768
3.4,-0.644064,-1.446537,0.037295
3.42,-0.644064,-1.446537,0.037295
3.44,-0.630095,-1.27626,0.078624
3.46,-0.630095,-1.27626,0.078624
3.48,-0.571289,-1.18655,0.084543
3.5,-0.571289,-1.18655,0.084543
3.52,-0.601464,-1.084384,0.066608
3.54,-0.601464,-1.084384,0.066608
3.56,-0.539046,-1.001603,0.008556
3.58,-0.539046,-1.001603,0.008556
3.6,-0.494955,-0.915511,-0.022472
3.62,-0.494955,-0.915511,-0.022472
3.64,-0.444795,-0.830464,-0.018347
3.66,-0.444795,-0.830464,-0.018347
3.68,-0.374984,-0.8123,-0.023369
3.7,-0.374984,-0.8123,-0.023369
3.72,-0.346262,-0.685933,0.01795
3.74,-0.346262,-0.685933,0.01795
3.7600000000000002,-0.289272,-0.635357,0.014961
3.7800000000000002,-0.289272,-0.635357,0.014961
3.8000000000000003,-0.234594,-0.570715,0.006943
3.8200000000000003,-0.234594,-0.570715,0.006943
3.84,-0.198098,-0.497684,0.002096
3.86,-0.198098,-0.497684,0.002096
3.88,-0.17191,-0.432159,-9.09E-4
3.9,-0.17191,-0.432159,-9.09E-4
3.92,-0.156027,-0.348657,0.019943
3.94,-0.156027,-0.348657,0.019943
3.96,-0.148731,-0.287406,0.049961
3.98,-0.148731,-0.287406,0.049961
4.0,-0.13493,-0.250176,0.070859
4.0200000000000005,-0.13493,-0.250176,0.070859
4.04,-0.128319,-0.23643,0.076991
4.0600000000000005,-0.128319,-0.23643,0.076991
4.08,-0.120117,-0.203328,0.107247
4.1,-0.120117,-0.203328,0.107247
4.12,-0.093421,-0.181289,0.117861
4.14,-0.093421,-0.181289,0.117861
4.16,-0.074073,-0.153008,0.111467
4.18,-0.074073,-0.153008,0.111467
4.2,-0.053215,-0.125467,0.092908
4.22,-0.053215,-0.125467,0.092908
4.24,-0.015753,-0.109802,0.057663
4.26,-0.015753,-0.109802,0.057663
4.28,0.003456,-0.084246,0.041591
4.3,0.003456,-0.084246,0.041591
4.32,0.04427,-0.069678,-7.1E-5
4.34,0.04427,-0.069678,-7.1E-5
4.36,0.047019,-0.051074,-0.015264
4.38,0.047019,-0.051074,-0.015264
4.4,0.051203,-0.033527,-0.022612
4.42,0.051203,-0.033527,-0.022612
4.44,0.056103,-0.025892,-0.017538
4.46,0.056103,-0.025892,-0.017538
4.48,0.038352,-0.011402,0.007437
4.5,0.038352,-0.011402,0.007437
