seconds_elapsed,x,y,z
1.92,-8.208,3.628,0.902
1.94,-7.894,3.863,0.274
1.96,-8.051,3.785,-0.353
1.98,-8.443,3.785,-0.509
2.0,-8.051,4.099,-0.509
2.02,-7.816,4.491,-0.431
2.04,-8.13,4.177,-0.196
2.06,-8.208,3.863,-1.294
2.08,-8.051,3.785,-2.0
2.1,-7.894,3.628,-3.412
2.12,-7.973,3.628,-4.275
2.14,-7.58,4.02,-4.197
2.16,-7.502,4.177,-3.883
2.18,-7.659,4.413,-3.491
2.2,-7.737,4.57,-2.706
2.22,-7.737,4.648,-2.0
2.24,-7.737,4.413,-1.686
2.2600000000000002,-8.365,4.02,-2.471
2.2800000000000002,-8.914,3.628,-2.392
2.3000000000000003,-8.679,3.55,-1.372
2.32,-8.365,3.707,-1.451
2.34,-8.679,3.707,-2.0
2.36,-8.6,3.628,-2.392
2.38,-8.286,3.785,-2.157
2.4,-7.737,4.256,-1.686
2.42,-7.502,3.942,-1.372
2.44,-8.443,3.157,-2.0
2.46,-8.836,3.314,-1.686
2.48,-7.659,4.099,-0.666
2.5,-7.031,4.177,0.431
2.52,-7.973,3.157,0.196
2.54,-8.993,2.687,0.039
2.56,-8.208,3.393,0.353
2.58,-6.874,4.177,1.372
2.6,-7.11,3.707,2.079
2.62,-8.443,2.922,1.843
2.64,-8.286,3.157,2.863
2.66,-7.502,3.785,3.883
2.68,-6.874,3.785,4.04
2.7,-7.502,3.393,4.511
2.72,-8.051,3.314,5.374
2.74,-7.659,3.55,6.08
2.7600000000000002,-7.423,3.236,5.531
2.7800000000000002,-7.659,2.844,4.04
2.8000000000000003,-7.345,3.236,4.981
2.82,-6.247,3.942,6.001
2.84,-5.854,3.785,5.844
2.86,-6.874,2.765,4.903
2.88,-7.423,2.373,4.825
2.9,-6.247,3.0,5.295
2.92,-4.677,3.942,6.08
2.94,-4.677,3.471,6.707
2.96,-6.403,2.294,7.335
2.98,-6.953,2.059,7.021
3.0,-5.619,2.765,6.158
3.02,-4.128,3.157,5.844
3.04,-3.658,2.844,6.08
3.06,-4.521,2.294,8.747
3.08,-4.442,2.294,10.081
3.1,-3.971,2.451,9.532
3.12,-3.971,2.216,7.727
3.14,-3.501,2.137,6.315
3.16,-3.03,2.294,7.884
3.18,-2.873,2.216,10.63
3.2,-3.265,1.824,11.101
3.22,-3.03,1.745,8.826
3.24,-2.245,1.902,7.1
3.2600000000000002,-1.696,1.981,8.826
3.2800000000000002,-2.088,1.588,11.729
3.3000000000000003,-2.638,1.274,11.572
3.3200000000000003,-2.951,0.882,9.297
3.34,-1.461,1.274,8.277
3.36,-0.676,1.588,10.081
3.38,-1.539,1.039,12.121
3.4,-2.324,0.49,11.179
3.42,-1.618,0.647,9.61
3.44,-0.362,1.196,9.767
3.46,-0.362,1.117,10.787
3.48,-1.147,0.725,11.964
3.5,-1.618,0.254,11.572
3.52,-1.304,0.176,10.63
3.54,-0.519,0.49,10.316
3.56,-0.127,0.804,10.16
3.58,-0.519,0.49,9.218
3.6,-0.676,0.411,9.061
3.62,-0.205,0.568,9.61
3.64,0.97,0.961,10.003
3.66,0.343,0.647,10.552
3.68,-0.205,0.411,10.787
3.7,-0.519,0.333,11.258
3.72,-0.676,0.411,11.729
3.74,-0.205,0.568,11.415
3.7600000000000002,-0.049,0.647,10.944
3.7800000000000002,-0.049,0.49,10.866
3.8000000000000003,-0.205,0.254,10.944
3.8200000000000003,-0.049,0.254,11.336
3.84,0.107,0.254,10.944
3.86,0.186,0.333,10.395
3.88,0.107,0.254,10.003
3.9,0.029,0.254,10.081
3.92,0.186,0.254,10.709
3.94,0.029,0.254,10.473
3.96,0.029,0.333,9.689
3.98,0.343,0.49,9.297
4.0,0.5,0.49,9.532
4.0200000000000005,0.186,0.254,10.003
4.04,-0.284,-0.058,10.395
4.0600000000000005,-0.205,0.019,10.081
4.08,-0.049,0.176,9.453
4.1,0.343,0.568,9.061
4.12,0.264,0.647,9.375
4.14,-0.049,0.411,10.16
4.16,-0.205,0.176,10.395
4.18,-0.049,0.411,9.689
4.2,0.186,0.725,9.061
4.22,0.421,0.804,9.061
4.24,0.107,0.49,9.767
4.26,-0.284,0.333,10.473
4.28,-0.127,0.333,10.081
4.3,0.186,0.647,9.453
4.32,0.186,0.725,9.375
4.34,-0.049,0.49,9.61
4.36,-0.127,0.568,10.003
4.38,0.029,0.647,10.003
4.4,0.107,0.725,9.61
4.42,0.029,0.568,9.453
4.44,-0.049,0.49,9.532
4.46,0.186,0.568,9.846
4.48,0.029,0.568,10.081
4.5,-0.127,0.411,10.003
