time,seconds_elapsed,z,y,x
1776592901464897300,0.431897216796875,0.2138569951057434,-0.044755998998880386,0.1475439965724945
1776592901474677000,0.441677001953125,0.2824859917163849,-0.018902000039815903,0.23874099552631378
1776592901494237400,0.461237548828125,0.3113430142402649,0.010126999579370022,0.3185189962387085
1776592901513796000,0.480796142578125,0.3371399939060211,0.02739500068128109,0.36360499262809753
1776592901533353000,0.50035302734375,0.24740299582481384,0.04548100009560585,0.3702690005302429
1776592901552909000,0.519908935546875,0.09065700322389603,0.07970000058412552,0.34505799412727356
1776592901572468700,0.53946875,-0.01272599957883358,0.12384700030088425,0.3058899939060211
1776592901592030500,0.559030517578125,-0.06823199987411499,0.12797200679779053,0.2577989995479584
1776592901611590700,0.578590576171875,-0.10998799651861191,0.09014499932527542,0.21045899391174316
1776592901631149000,0.598149169921875,-0.11685100197792053,0.06478600203990936,0.16917400062084198
1776592901650706200,0.6177060546875,-0.13851499557495117,0.04932500049471855,0.11832299828529358
1776592901670258700,0.6372587890625,-0.15402700006961823,0.03586899861693382,0.057388998568058014
1776592901689807000,0.65680712890625,-0.1512169986963272,0.03169500082731247,0.0375950001180172
1776592901709353700,0.676353759765625,-0.11868000030517578,0.023520000278949738,0.03465399891138077
1776592901728899800,0.69589990234375,-0.09329599887132645,0.013899000361561775,0.020611999556422234
1776592901748448800,0.71544873046875,-0.06343600153923035,0.013447999954223633,0.004780999850481749
1776592901768000500,0.73500048828125,-0.03370499983429909,0.025495000183582306,0.005084000062197447
1776592901787559400,0.754559326171875,-0.012281999923288822,0.02733900025486946,0.020999999716877937
1776592901807119000,0.774119140625,-0.0013569999719038606,0.014669000171124935,0.042817000299692154
1776592901826674200,0.793674072265625,-0.008617999963462353,0.018063999712467194,0.052407000213861465
1776592901846226400,0.813226318359375,-0.021395999938249588,0.023466000333428383,0.04837099835276604
1776592901865777400,0.83277734375,-0.010235000401735306,0.020162999629974365,0.059925999492406845
1776592901885330200,0.852330078125,0.010040000081062317,0.008413000032305717,0.07652000337839127
1776592901904885200,0.87188525390625,0.009297999553382397,0.0004419999895617366,0.07243400067090988
1776592901924441600,0.891441650390625,-0.0013310000067576766,-0.009557000361382961,0.059004999697208405
1776592901943997400,0.91099755859375,-0.015928000211715698,-0.01374599989503622,0.04495200142264366
1776592901963551000,0.930551025390625,-0.04997200146317482,-0.0376100018620491,0.022110000252723694
1776592901983102700,0.950102783203125,-0.09995400160551071,-0.06750400364398956,-0.01261799968779087
1776592902002655000,0.969655029296875,-0.1308870017528534,-0.0855410024523735,-0.04200100153684616
1776592902022209000,0.989208984375,-0.15733300149440765,-0.10186000168323517,-0.0779149979352951
