seconds_elapsed,x,y,z
0.0,-0.005677,0.012848,0.00341
0.02,-0.005677,0.012848,0.00341
0.04,0.003304,0.013422,4.97E-4
0.06,0.003304,0.013422,4.97E-4
0.08,0.004026,0.015655,0.003764
0.1,0.004026,0.015655,0.003764
0.12,0.014456,0.010672,-0.002543
0.14,0.014456,0.010672,-0.002543
0.16,0.044786,-0.006927,-0.025236
0.18,0.044786,-0.006927,-0.025236
0.2,0.107687,-0.174255,-0.067729
0.22,0.107687,-0.174255,-0.067729
0.24,0.037666,-0.184202,-0.038865
0.26,0.037666,-0.184202,-0.038865
0.28,-0.01337,-0.280051,-0.037287
0.3,-0.01337,-0.280051,-0.037287
0.32,-0.161599,-0.317894,0.022518
0.34,-0.161599,-0.317894,0.022518
0.36,-0.229169,-0.376325,0.050019
0.38,-0.229169,-0.376325,0.050019
0.4,-0.29583,-0.466556,0.07838
0.42,-0.29583,-0.466556,0.07838
0.44,-0.428205,-0.610257,0.112266
0.46,-0.428205,-0.610257,0.112266
0.48,-0.623245,-0.792513,0.093397
0.5,-0.623245,-0.792513,0.093397
0.52,-1.94062,-1.108138,-0.150264
0.54,-1.94062,-1.108138,-0.150264
0.56,-4.938889,-1.437725,-1.394412
0.58,-4.938889,-1.437725,-1.394412
0.6,-11.778689,2.086027,-0.658223
0.62,-11.778689,2.086027,-0.658223
0.64,-10.517479,1.642125,0.392278
0.66,-10.517479,1.642125,0.392278
0.68,-8.836522,1.257961,0.381915
0.7000000000000001,-8.836522,1.257961,0.381915
0.72,-7.079916,1.158947,0.122872
0.74,-7.079916,1.158947,0.122872
0.76,-5.535436,2.735031,-1.760231
0.78,-5.535436,2.735031,-1.760231
0.8,9.818325,-3.856591,-1.725097
0.8200000000000001,9.818325,-3.856591,-1.725097
0.84,8.175081,-2.117496,-0.261818
0.86,8.175081,-2.117496,-0.261818
0.88,6.529996,-1.150469,0.214024
0.9,6.529996,-1.150469,0.214024
0.92,5.309133,-0.683709,0.302487
0.9400000000000001,5.309133,-0.683709,0.302487
0.96,4.338433,-0.427892,0.253661
0.98,4.338433,-0.427892,0.253661
1.0,3.452093,-0.307502,0.253468
1.02,3.452093,-0.307502,0.253468
1.04,2.771132,-0.530491,0.11617
1.06,2.771132,-0.530491,0.11617
1.08,2.173086,-0.767195,0.027352
1.1,2.173086,-0.767195,0.027352
1.12,1.724074,-1.884864,-0.173622
1.1400000000000001,1.724074,-1.884864,-0.173622
1.16,-1.236665,-4.903583,-1.396672
1.18,-1.236665,-4.903583,-1.396672
1.2,-12.169911,1.745544,0.30012
