seconds_elapsed,x,y,z
0.0,-0.755,1.196,9.218
0.02,-0.99,1.117,10.081
0.04,-0.99,0.882,10.238
0.06,-0.99,0.882,9.924
0.08,-0.755,1.039,9.61
0.1,-0.755,1.039,10.003
0.12,-0.676,1.196,10.787
0.14,-0.284,1.51,11.258
0.16,0.107,1.902,12.67
0.18,0.107,1.981,14.475
0.2,-0.049,1.745,15.965
0.22,-0.362,1.431,15.651
0.24,0.264,1.588,16.514
0.26,0.813,1.51,20.437
0.28,0.97,0.725,24.674
0.3,0.735,-0.686,24.674
0.32,0.813,-1.471,21.3
0.34,1.912,-0.608,17.299
0.36,3.403,-0.058,15.573
0.38,3.559,-0.921,14.082
0.4,3.559,-1.706,10.63
0.42,4.344,-2.177,6.001
0.44,4.579,-2.412,-0.196
0.46,1.598,-2.569,-8.747
0.48,0.029,-3.589,-16.593
0.5,-3.108,-4.844,-22.948
0.52,-5.227,-4.687,-23.576
0.54,-2.873,-2.726,-19.26
0.56,-1.696,-1.157,-15.024
0.58,-1.382,-0.764,-12.042
0.6,-0.833,-0.529,-10.63
0.62,-0.284,-0.608,-8.59
0.64,1.99,-0.215,-5.844
0.66,3.873,-0.058,-3.491
0.68,4.344,-0.921,0.353
0.7000000000000001,5.05,-1.784,7.571
0.72,7.168,-0.921,10.787
0.74,11.091,1.117,14.004
0.76,11.013,0.568,23.732
0.78,7.168,-0.529,30.009
0.8,7.168,0.019,29.146
0.8200000000000001,8.738,0.098,31.186
0.84,5.521,-1.784,35.658
0.86,3.952,-3.197,37.933
0.88,4.815,-1.549,30.087
0.9,4.658,0.098,24.831
0.92,4.344,-0.137,24.909
0.9400000000000001,5.599,-0.215,23.968
0.96,8.11,-0.451,22.948
0.98,9.993,-1.471,18.241
1.0,10.542,-1.706,10.316
1.02,9.601,-0.608,2.157
1.04,8.345,0.019,-2.235
1.06,5.835,-0.372,-4.746
1.08,2.696,-1.0,-9.689
1.1,1.363,-1.314,-13.925
1.12,-0.99,-2.647,-18.162
1.1400000000000001,-3.814,-3.589,-22.791
1.16,-3.501,-2.883,-24.282
1.18,-2.245,-2.255,-21.457
1.2,-0.912,-1.941,-15.965
1.22,0.735,-1.549,-10.63
1.24,1.52,-1.549,-6.707
1.26,1.676,-1.863,-3.648
1.28,2.696,-2.177,-0.98
1.3,6.698,-0.843,3.962
1.32,12.033,1.745,10.16
1.34,9.601,1.196,15.73
1.36,6.148,-0.608,26.008
1.3800000000000001,4.344,-1.0,29.303
1.4000000000000001,11.954,2.53,21.457
1.42,14.151,2.137,29.146
1.44,12.111,-0.921,34.638
1.46,12.582,-2.255,37.462
1.48,10.464,-1.471,27.969
1.5,4.579,-2.098,21.693
1.52,1.441,-2.726,21.614
1.54,3.403,-2.647,22.32
1.56,6.698,-2.098,18.868
1.58,9.444,-1.627,12.67
1.6,10.15,-0.921,4.04
1.62,8.581,0.019,-5.295
1.6400000000000001,6.384,1.117,-11.493
1.6600000000000001,4.03,1.981,-13.925
1.68,1.755,1.51,-14.867
1.7,-0.519,0.647,-16.044
1.72,-2.402,-0.451,-18.633
1.74,-3.579,-1.157,-20.359
1.76,-2.716,-1.235,-19.182
1.78,-1.225,-1.706,-15.495
1.8,0.107,-2.412,-10.395
1.82,2.383,-2.412,-5.217
1.84,4.187,-1.863,-2.863
1.86,4.736,-1.941,0.117
1.8800000000000001,7.796,-1.627,6.08
1.9000000000000001,13.994,0.568,13.925
1.92,13.994,0.568,26.008
1.94,11.327,-0.215,33.069
1.96,12.111,0.568,35.187
1.98,12.66,1.902,34.246
2.0,8.424,0.333,37.227
2.02,6.698,-0.608,37.305
2.04,7.404,0.098,31.656
2.06,7.012,0.411,25.145
2.08,6.384,0.019,22.556
2.1,7.247,-0.137,20.516
2.12,9.365,-0.372,16.436
2.14,10.777,-0.451,9.61
2.16,9.914,-0.451,2.0
2.18,7.168,-0.058,-3.962
2.2,5.285,0.49,-9.767
2.22,3.324,0.882,-15.181
2.24,1.049,-0.294,-18.633
2.2600000000000002,-2.167,-1.471,-19.496
2.2800000000000002,-3.422,-1.314,-20.516
2.3000000000000003,-2.481,-0.529,-20.437
2.32,-1.304,-0.215,-19.26
2.34,-0.205,-0.529,-15.887
2.36,1.284,-1.314,-11.179
2.38,2.775,-1.863,-6.472
2.4,3.716,-2.726,-2.549
2.42,4.109,-3.589,3.569
2.44,7.718,-2.726,12.513
2.46,11.876,0.098,18.241
2.48,7.953,-0.058,19.26
2.5,4.109,-1.549,27.891
2.52,3.873,-1.627,31.813
2.54,6.541,0.411,25.302
2.56,3.952,0.804,19.182
2.58,0.5,0.098,19.26
2.6,0.657,0.098,18.241
2.62,0.264,0.098,15.965
2.64,1.52,0.647,13.847
2.66,0.578,0.568,12.827
2.68,-0.755,0.176,12.592
2.7,-0.284,0.333,11.101
2.72,-0.362,0.333,8.355
2.74,0.343,1.039,8.198
2.7600000000000002,0.735,1.274,9.14
2.7800000000000002,0.029,1.039,10.238
2.8000000000000003,-0.441,0.568,10.63
2.82,-0.833,0.254,9.924
2.84,-0.049,0.804,8.826
2.86,0.107,0.961,8.12
2.88,-0.519,0.804,8.983
