seconds_elapsed,x,y,z
0.0,0.343,0.961,9.532
0.02,0.343,0.961,9.689
0.04,0.264,0.882,9.767
0.06,0.264,0.882,9.767
0.08,0.343,0.961,9.689
0.1,0.186,0.961,9.689
0.12,0.107,0.882,9.767
0.14,0.107,0.882,9.846
0.16,0.107,0.804,9.846
0.18,0.264,0.882,9.767
0.2,0.421,0.882,9.846
0.22,0.264,0.882,9.767
0.24,0.578,1.039,9.61
0.26,0.657,1.196,9.61
0.28,0.735,1.117,9.61
0.3,0.578,1.039,9.767
0.32,0.343,0.961,9.846
0.34,0.186,0.804,9.846
0.36,0.264,0.725,9.689
0.38,0.421,0.804,9.689
0.4,0.421,0.961,9.689
0.42,0.264,0.882,9.767
0.44,0.107,0.725,10.003
0.46,0.107,0.647,10.003
0.48,0.264,0.804,9.767
0.5,0.421,0.882,9.532
0.52,0.421,0.804,9.689
0.54,0.186,0.725,9.924
0.56,0.107,0.568,9.924
0.58,0.264,0.647,9.689
0.6,0.5,0.882,9.453
0.62,0.343,0.882,9.375
0.64,0.186,0.725,9.846
0.66,0.029,0.568,10.16
0.68,0.107,0.568,10.003
0.7000000000000001,0.343,0.804,9.689
0.72,0.421,0.882,9.532
0.74,0.264,0.804,9.689
0.76,0.029,0.725,9.846
0.78,0.107,0.725,9.924
0.8,0.343,0.725,9.846
0.8200000000000001,0.343,0.804,9.61
0.84,0.343,0.804,9.689
0.86,0.343,0.882,9.767
0.88,0.343,0.804,10.003
0.9,0.343,0.725,10.16
0.92,0.421,0.804,10.081
0.9400000000000001,0.343,0.882,9.767
0.96,0.264,0.882,9.532
0.98,0.186,0.804,9.61
1.0,0.264,0.804,9.767
1.02,0.343,0.804,9.924
1.04,0.264,0.725,9.767
1.06,0.186,0.804,9.453
1.08,0.186,0.882,9.453
1.1,0.186,0.725,9.767
1.12,0.107,0.647,9.924
1.1400000000000001,0.264,0.725,9.767
1.16,0.264,0.804,9.61
1.18,0.264,0.882,9.453
1.2,0.343,0.882,9.532
1.22,0.421,0.882,9.689
1.24,0.264,0.725,9.846
1.26,0.343,0.804,9.846
1.28,0.264,0.804,9.61
1.3,0.186,0.804,9.61
1.32,0.186,0.725,9.689
1.34,0.107,0.725,9.924
1.36,0.186,0.725,10.003
1.3800000000000001,0.264,0.804,9.846
1.4000000000000001,0.264,0.804,9.767
1.42,0.264,0.882,9.532
1.44,0.264,0.804,9.689
1.46,0.264,0.725,9.924
1.48,0.186,0.725,10.003
1.5,0.186,0.725,9.767
1.52,0.186,0.882,9.61
1.54,0.186,0.804,9.532
1.56,0.186,0.804,9.689
1.58,0.186,0.725,9.924
1.6,0.186,0.804,9.846
1.62,0.186,0.804,9.689
1.6400000000000001,0.186,0.804,9.767
1.6600000000000001,0.029,0.647,9.924
1.68,0.029,0.647,10.003
1.7,0.186,0.725,10.081
1.72,0.186,0.804,9.767
1.74,0.029,0.725,9.61
1.76,0.186,0.882,9.767
1.78,0.107,0.725,9.846
1.8,0.029,0.647,9.924
1.82,0.107,0.725,9.689
1.84,0.264,0.804,9.61
1.86,0.343,0.961,9.532
1.8800000000000001,0.264,0.961,9.767
1.9000000000000001,0.186,0.804,9.767
1.92,0.107,0.725,9.767
1.94,0.029,0.725,9.689
1.96,0.107,0.804,9.61
1.98,0.186,0.882,9.689
2.0,0.107,0.882,9.767
2.02,0.264,0.804,9.846
2.04,0.186,0.725,9.846
2.06,0.107,0.804,9.846
2.08,0.186,0.804,9.767
2.1,0.107,0.804,9.767
2.12,0.029,0.725,9.846
2.14,0.107,0.725,9.924
2.16,0.107,0.804,9.846
2.18,0.186,0.961,9.767
2.2,0.186,0.882,9.689
2.22,0.186,0.882,9.689
2.24,0.186,0.804,9.767
2.2600000000000002,0.107,0.804,9.767
2.2800000000000002,0.186,0.725,9.846
2.3000000000000003,0.186,0.725,9.846
2.32,0.186,0.804,9.689
2.34,0.186,0.804,9.689
2.36,0.186,0.725,9.689
2.38,0.186,0.804,9.767
2.4,0.186,0.804,9.846
2.42,0.264,0.804,9.846
2.44,0.186,0.882,9.689
2.46,0.029,0.804,9.689
2.48,-0.049,0.725,9.767
2.5,0.029,0.647,9.846
2.52,0.107,0.725,9.846
2.54,0.264,0.804,9.846
2.56,0.186,0.804,9.689
2.58,0.107,0.804,9.689
2.6,0.186,0.804,9.767
2.62,0.107,0.725,9.846
2.64,0.186,0.804,9.846
2.66,0.186,0.882,9.689
2.68,0.107,0.804,9.689
2.7,0.029,0.804,9.767
2.72,-0.049,0.725,9.689
2.74,0.107,0.725,9.767
2.7600000000000002,0.186,0.882,9.846
2.7800000000000002,0.186,0.882,9.767
2.8000000000000003,0.107,0.804,9.689
2.82,0.107,0.804,9.767
2.84,0.107,0.725,9.846
2.86,0.186,0.725,9.924
2.88,0.186,0.804,9.846
2.9,0.107,0.804,9.767
2.92,0.029,0.804,9.689
2.94,0.029,0.725,9.689
2.96,0.107,0.725,9.846
2.98,0.107,0.804,9.767
3.0,0.107,0.725,9.689
3.02,0.107,0.804,9.689
3.04,0.107,0.804,9.767
3.06,0.107,0.804,9.767
