seconds_elapsed,x,y,z
1.94,0.029,-1.235,-3.491
1.96,1.99,-1.549,-1.294
1.98,5.599,0.254,2.314
2.0,5.835,0.49,6.786
2.02,3.481,-0.529,15.181
2.04,3.246,-0.529,17.848
2.06,8.738,2.137,21.379
2.08,6.148,1.274,25.145
2.1,1.127,0.568,21.065
2.12,1.206,0.49,17.927
2.14,2.775,-0.372,20.594
2.16,3.716,0.098,26.478
2.18,0.735,-1.235,24.752
2.2,-0.049,0.019,13.062
2.22,1.206,1.353,6.943
2.24,0.421,0.725,10.552
2.2600000000000002,-0.205,0.254,15.259
2.2800000000000002,-0.127,0.254,15.024
2.3000000000000003,-0.284,0.568,10.709
2.32,-0.519,0.49,6.315
2.34,-0.519,0.333,7.1
2.36,0.421,0.647,9.375
2.38,0.186,0.333,10.944
2.4,-0.598,0.019,10.709
2.42,-0.441,-0.137,8.904
2.44,-0.049,0.176,8.277
2.46,0.107,0.254,9.453
2.48,-0.049,0.254,10.395
2.5,-0.127,0.254,11.023
2.52,-0.284,0.176,10.16
2.54,-0.362,0.333,9.375
2.56,0.029,0.568,9.61
2.58,-0.127,0.411,9.924
2.6,-0.205,0.49,10.081
2.62,0.186,0.647,9.61
2.64,0.421,0.882,9.218
2.66,0.107,0.647,9.532
2.68,-0.284,0.333,10.238
2.7,-0.441,0.098,10.473
2.72,0.343,0.49,10.316
2.74,0.264,0.725,9.532
2.7600000000000002,0.107,0.568,9.453
2.7800000000000002,-0.127,0.254,10.16
2.8000000000000003,-0.205,0.098,10.473
2.82,0.107,0.411,10.003
2.84,0.186,0.804,9.14
2.86,0.186,0.882,9.218
2.88,0.029,0.804,9.924
2.9,0.107,0.725,10.16
2.92,0.186,0.882,9.689
2.94,0.186,0.804,9.14
2.96,0.029,0.725,9.453
2.98,-0.205,0.411,10.709
3.0,0.029,0.411,10.709
3.02,0.264,0.725,9.767
3.04,0.186,0.725,8.983
3.06,0.186,0.804,9.14
3.08,0.107,0.804,9.61
3.1,0.107,0.882,9.532
3.12,0.107,0.804,9.375
3.14,0.186,0.647,9.61
3.16,-0.049,0.411,10.16
3.18,-0.127,0.333,10.552
3.2,0.186,0.882,10.081
3.22,0.5,1.117,9.297
3.24,0.421,1.117,8.59
3.2600000000000002,0.264,1.039,9.218
