seconds_elapsed,x,y,z
0.0,-0.833,3.314,9.61
0.02,-0.284,3.314,11.336
0.04,-0.362,3.079,11.258
0.06,-0.912,3.0,9.924
0.08,-1.147,3.0,9.846
0.1,-0.99,2.687,11.023
0.12,-0.755,2.451,11.179
0.14,-0.755,2.294,10.081
0.16,-0.833,2.137,9.453
0.18,-0.99,1.824,10.003
0.2,-0.676,1.431,11.023
0.22,-0.519,1.117,11.65
0.24,-0.205,1.196,11.101
0.26,-0.127,1.274,9.61
0.28,0.029,1.274,9.14
0.3,-0.049,1.274,9.532
0.32,-0.049,1.039,10.16
0.34,-0.127,1.039,10.316
0.36,-0.205,1.353,9.532
0.38,-0.127,1.745,8.198
0.4,-0.598,1.981,7.963
0.42,-0.833,1.745,8.983
0.44,-0.833,1.745,9.846
0.46,-0.598,1.745,9.453
0.48,-0.676,1.981,8.747
0.5,-1.068,2.216,8.747
0.52,-1.382,2.216,9.375
0.54,-1.225,2.373,9.846
0.56,-1.147,2.608,9.375
0.58,-0.99,2.687,8.747
0.6,-0.99,2.765,9.061
0.62,-1.539,2.844,9.14
0.64,-1.853,3.0,9.218
0.66,-1.775,3.079,9.375
0.68,-1.539,3.157,9.218
0.7000000000000001,-1.304,3.157,8.983
0.72,-1.225,3.314,9.14
0.74,-1.068,3.393,9.532
0.76,-1.068,3.393,9.453
0.78,-1.147,3.393,9.218
0.8,-1.147,3.55,8.826
0.8200000000000001,-1.147,3.863,8.826
0.84,-1.304,3.785,9.061
0.86,-1.225,3.942,9.14
0.88,-0.912,4.177,8.983
0.9,-0.912,4.413,8.826
0.92,-1.147,4.491,8.826
0.9400000000000001,-1.539,4.57,8.904
0.96,-1.304,4.726,9.061
0.98,-0.755,4.962,8.198
1.0,-0.049,5.197,7.021
1.02,-0.912,4.805,6.943
1.04,-0.598,4.883,8.198
1.06,-0.049,5.119,7.884
1.08,0.343,5.119,6.237
1.1,-0.205,4.726,4.903
1.12,-0.127,5.276,5.06
1.1400000000000001,-0.049,4.962,4.981
1.16,1.049,4.805,5.531
1.18,1.363,4.57,5.609
1.2,0.892,4.805,6.707
1.22,1.206,4.413,7.727
1.24,2.226,4.256,7.884
1.26,3.01,4.805,7.963
1.28,1.676,4.883,9.297
1.3,0.029,3.863,11.101
1.32,-0.127,3.314,11.415
1.34,-1.304,2.059,10.16
1.36,-1.931,1.745,7.963
1.3800000000000001,-1.853,2.844,8.434
1.4000000000000001,-2.088,2.765,12.121
1.42,-1.618,2.216,12.121
1.44,-1.304,2.608,10.081
1.46,-1.461,2.765,11.179
1.48,-1.539,3.0,11.336
1.5,-0.284,3.785,10.003
1.52,-0.441,3.55,8.12
1.54,-0.441,2.844,7.414
1.56,-0.833,2.53,8.434
1.58,-1.461,2.059,11.179
1.6,-0.676,2.059,12.356
1.62,-0.519,2.373,11.493
1.6400000000000001,-1.382,2.294,10.944
1.6600000000000001,-1.225,2.059,9.689
1.68,-1.304,2.216,8.983
1.7,-1.304,2.216,8.904
1.72,-1.853,2.687,9.061
1.74,-2.088,2.608,7.727
1.76,-1.853,2.922,7.727
1.78,-2.167,2.765,8.041
1.8,-2.638,1.745,8.277
1.82,-3.265,1.902,9.297
1.84,-2.638,1.981,9.532
1.86,-2.088,2.294,9.767
1.8800000000000001,-1.931,2.216,9.767
1.9000000000000001,-1.853,2.137,8.669
1.92,-1.304,2.216,7.649
1.94,-1.068,2.53,7.021
1.96,-2.559,2.137,7.492
1.98,-4.364,1.431,9.14
2.0,-4.128,0.882,10.395
2.02,-3.501,1.196,10.552
2.04,-2.873,1.196,9.846
2.06,-2.873,1.196,9.297
2.08,-3.422,0.804,9.689
2.1,-2.638,0.647,10.473
2.12,-1.461,1.353,10.316
2.14,-1.225,1.196,9.297
2.16,-0.676,1.353,7.806
2.18,-0.99,0.725,9.375
2.2,-1.539,0.333,10.238
2.22,-0.755,0.725,9.61
2.24,0.186,0.725,9.218
2.2600000000000002,-0.99,0.019,10.003
2.2800000000000002,-1.461,-0.451,10.003
2.3000000000000003,-1.068,0.098,9.218
2.32,-0.755,0.49,9.297
2.34,-1.068,0.333,10.866
2.36,-1.382,-0.137,12.356
2.38,-1.147,0.019,11.258
2.4,-1.147,0.333,9.767
2.42,-1.382,0.411,9.297
2.44,-1.618,0.333,9.297
2.46,-2.01,0.176,10.081
2.48,-1.775,0.176,10.787
2.5,-1.461,0.333,10.238
2.52,-1.225,0.647,10.003
2.54,-1.461,0.49,10.238
2.56,-1.461,0.333,10.238
2.58,-1.539,0.333,9.846
2.6,-1.461,0.333,9.375
2.62,-1.382,0.333,9.453
2.64,-1.225,0.411,9.846
2.66,-1.382,0.333,10.316
2.68,-1.225,0.411,10.16
2.7,-1.147,0.411,9.218
2.72,-0.833,0.49,8.904
2.74,-0.912,0.804,9.375
2.7600000000000002,-0.99,0.804,9.767
2.7800000000000002,-1.068,0.882,9.61
