seconds_elapsed,x,y,z
0.0,-0.806762,-1.402126,0.14741
0.02,-0.806762,-1.402126,0.14741
0.04,-0.806762,-1.402126,0.14741
0.06,-0.806762,-1.402126,0.14741
0.08,-0.806762,-1.402126,0.14741
0.1,-0.06632,-0.167906,0.027554
0.12,-0.06632,-0.167906,0.027554
0.14,-0.055701,-0.208547,0.03978
0.16,-0.055701,-0.208547,0.03978
0.18,-0.656856,-2.085829,0.645088
0.2,-0.656856,-2.085829,0.645088
0.22,-1.092819,-1.847249,1.359775
0.24,-1.092819,-1.847249,1.359775
0.26,-1.269274,-1.600997,1.887294
0.28,-1.269274,-1.600997,1.887294
0.3,-1.444706,-1.236446,2.552059
0.32,-1.444706,-1.236446,2.552059
0.34,-1.56269,-1.053923,2.643608
0.36,-1.56269,-1.053923,2.643608
0.38,-1.432809,-0.690672,2.657955
0.4,-1.432809,-0.690672,2.657955
0.42,-1.323394,-0.51596,2.449522
0.44,-1.323394,-0.51596,2.449522
0.46,-1.218827,-0.451826,2.12147
0.48,-1.218827,-0.451826,2.12147
0.5,-1.046782,-0.403664,1.758471
0.52,-1.046782,-0.403664,1.758471
0.54,-0.849174,-0.359421,1.437869
0.56,-0.849174,-0.359421,1.437869
0.58,-0.64945,-0.295042,1.187359
0.6,-0.64945,-0.295042,1.187359
0.62,-0.499348,-0.218965,0.948879
0.64,-0.499348,-0.218965,0.948879
0.66,-0.332178,-0.135449,0.738707
0.68,-0.332178,-0.135449,0.738707
0.7000000000000001,-0.108126,0.025823,0.630885
0.72,-0.108126,0.025823,0.630885
0.74,0.041921,0.131959,0.504391
0.76,0.041921,0.131959,0.504391
0.78,0.095467,0.179866,0.442742
0.8,0.095467,0.179866,0.442742
0.8200000000000001,0.189013,0.220178,0.343269
0.84,0.189013,0.220178,0.343269
0.86,0.266818,0.214786,0.274569
0.88,0.266818,0.214786,0.274569
0.9,0.30576,0.176429,0.20833
0.92,0.30576,0.176429,0.20833
0.9400000000000001,0.355577,0.146545,0.177126
0.96,0.355577,0.146545,0.177126
0.98,0.382284,0.122811,0.155808
1.0,0.382284,0.122811,0.155808
1.02,0.414512,0.102932,0.155151
1.04,0.414512,0.102932,0.155151
1.06,0.438185,0.084511,0.163319
1.08,0.438185,0.084511,0.163319
1.1,0.471738,0.075716,0.194522
1.12,0.471738,0.075716,0.194522
