seconds_elapsed,x,y,z
0.0,5.7E-4,-0.007106,0.036474
0.02,5.7E-4,-0.007106,0.036474
0.04,0.001192,-0.007012,0.031373
0.06,0.001192,-0.007012,0.031373
0.08,0.00277,-0.002675,0.022649
0.1,0.00277,-0.002675,0.022649
0.12,0.007905,7.37E-4,0.007494
0.14,0.007905,7.37E-4,0.007494
0.16,0.00908,0.012398,0.005067
0.18,0.00908,0.012398,0.005067
0.2,0.016252,0.010935,0.002077
0.22,0.016252,0.010935,0.002077
0.24,0.017032,0.013738,0.007299
0.26,0.017032,0.013738,0.007299
0.28,0.00552,0.016014,0.009534
0.3,0.00552,0.016014,0.009534
0.32,0.001682,0.012611,0.010392
0.34,0.001682,0.012611,0.010392
0.36,-0.007555,0.00963,0.015796
0.38,-0.007555,0.00963,0.015796
0.4,-0.013295,0.006736,0.025222
0.42,-0.013295,0.006736,0.025222
0.44,-0.022068,0.008086,0.033082
0.46,-0.022068,0.008086,0.033082
0.48,-0.021494,0.007339,0.026412
0.5,-0.021494,0.007339,0.026412
0.52,-0.013213,0.007897,0.017911
0.54,-0.013213,0.007897,0.017911
0.56,-0.009735,0.008341,0.005136
0.58,-0.009735,0.008341,0.005136
0.6,-0.008857,0.024453,0.004577
0.62,-0.008857,0.024453,0.004577
0.64,-0.010635,0.037839,-0.006747
0.66,-0.010635,0.037839,-0.006747
0.68,-0.012345,0.041077,-0.015434
0.7000000000000001,-0.012345,0.041077,-0.015434
0.72,-0.024975,0.029048,-0.022354
0.74,-0.024975,0.029048,-0.022354
0.76,-0.039776,0.012598,-0.029154
0.78,-0.039776,0.012598,-0.029154
0.8,-0.055308,-0.024684,-0.047572
0.8200000000000001,-0.055308,-0.024684,-0.047572
0.84,-0.042942,-0.02792,-0.029354
0.86,-0.042942,-0.02792,-0.029354
0.88,-0.034597,-0.028347,-0.001562
0.9,-0.034597,-0.028347,-0.001562
0.92,0.013951,-0.025367,0.008755
0.9400000000000001,0.013951,-0.025367,0.008755
0.96,0.273457,-0.102677,-0.010331
0.98,0.273457,-0.102677,-0.010331
1.0,0.515241,-0.060664,0.043087
1.02,0.515241,-0.060664,0.043087
1.04,0.995485,0.094036,0.251396
1.06,0.995485,0.094036,0.251396
1.08,1.223783,0.294659,0.445118
1.1,1.223783,0.294659,0.445118
1.12,-0.025921,-0.130347,-0.091221
1.1400000000000001,-0.025921,-0.130347,-0.091221
1.16,-0.549397,-0.222212,-0.163637
1.18,-0.549397,-0.222212,-0.163637
1.2,-0.705316,-0.151915,-0.099815
1.22,-0.705316,-0.151915,-0.099815
1.24,-0.665956,-0.112537,-0.030821
1.26,-0.665956,-0.112537,-0.030821
1.28,-0.569309,-0.100433,0.003497
1.3,-0.569309,-0.100433,0.003497
1.32,-0.315827,-0.199926,-0.033998
1.34,-0.315827,-0.199926,-0.033998
1.36,0.172826,-0.29875,-0.067824
1.3800000000000001,0.172826,-0.29875,-0.067824
1.4000000000000001,0.217082,-0.292265,-0.084725
1.42,0.217082,-0.292265,-0.084725
1.44,-0.243959,-0.241886,-0.121999
1.46,-0.243959,-0.241886,-0.121999
1.48,-0.383988,-0.137325,-0.083923
1.5,-0.383988,-0.137325,-0.083923
1.52,-0.339491,-0.057248,-0.028237
1.54,-0.339491,-0.057248,-0.028237
1.56,-0.334852,-0.022943,0.012921
1.58,-0.334852,-0.022943,0.012921
1.6,-0.246756,-0.034421,0.058117
1.62,-0.246756,-0.034421,0.058117
1.6400000000000001,-0.059693,-0.009716,0.100259
1.6600000000000001,-0.059693,-0.009716,0.100259
1.68,0.070525,-0.055727,0.064194
1.7,0.070525,-0.055727,0.064194
1.72,0.0323,0.046513,0.104625
1.74,0.0323,0.046513,0.104625
1.76,0.021228,0.032173,0.08057
1.78,0.021228,0.032173,0.08057
1.8,-0.036709,0.0696,0.087638
1.82,-0.036709,0.0696,0.087638
1.84,-0.109084,0.083521,0.082298
1.86,-0.109084,0.083521,0.082298
1.8800000000000001,0.041659,-0.120374,-0.02898
1.9000000000000001,0.041659,-0.120374,-0.02898
1.92,0.279763,-0.101463,-0.00216
1.94,0.279763,-0.101463,-0.00216
1.96,0.606654,-0.045821,0.053706
1.98,0.606654,-0.045821,0.053706
2.0,0.19077,0.060316,0.049724
2.02,0.19077,0.060316,0.049724
2.04,-0.012473,0.045102,0.010977
2.06,-0.012473,0.045102,0.010977
2.08,-0.13507,0.111856,0.041727
2.1,-0.13507,0.111856,0.041727
2.12,-0.211321,0.185528,0.081501
2.14,-0.211321,0.185528,0.081501
2.16,-0.073595,0.07205,0.042368
2.18,-0.073595,0.07205,0.042368
2.2,0.242683,-0.196691,-0.091096
2.22,0.242683,-0.196691,-0.091096
2.24,0.423525,-0.068183,0.006981
2.2600000000000002,0.423525,-0.068183,0.006981
2.2800000000000002,0.264672,-0.061104,-0.01118
2.3000000000000003,0.264672,-0.061104,-0.01118
2.32,-0.081437,0.070916,0.020641
2.34,-0.081437,0.070916,0.020641
2.36,-0.197494,0.11647,0.027803
2.38,-0.197494,0.11647,0.027803
2.4,-0.23541,0.13769,0.050218
2.42,-0.23541,0.13769,0.050218
2.44,-0.209557,0.121683,0.058747
2.46,-0.209557,0.121683,0.058747
2.48,0.0345,-0.068228,-0.022507
2.5,0.0345,-0.068228,-0.022507
2.52,0.369147,-0.203272,-0.058899
2.54,0.369147,-0.203272,-0.058899
2.56,0.441929,-0.451926,-0.21463
2.58,0.441929,-0.451926,-0.21463
2.6,0.10368,-0.242942,-0.09545
2.62,0.10368,-0.242942,-0.09545
2.64,-0.074733,-0.035267,0.033762
2.66,-0.074733,-0.035267,0.033762
2.68,-0.179837,0.122633,0.13299
2.7,-0.179837,0.122633,0.13299
2.72,-0.216005,0.213174,0.180847
