seconds_elapsed,x,y,z
3.92,0.735,1.588,9.453
3.94,0.735,1.588,9.297
3.96,0.657,1.431,9.532
3.98,0.5,1.431,9.61
4.0,0.343,1.353,9.532
4.0200000000000005,0.343,1.431,9.846
4.04,0.578,1.51,9.767
4.0600000000000005,0.657,1.588,9.297
4.08,0.657,1.588,9.375
4.1,0.421,1.431,9.846
4.12,0.107,1.274,10.552
4.14,0.029,1.117,10.473
4.16,0.186,1.274,9.532
4.18,0.343,1.51,9.061
4.2,0.5,1.588,9.218
4.22,0.421,1.51,9.689
4.24,0.343,1.431,10.081
4.26,0.343,1.431,9.767
4.28,0.5,1.431,9.375
4.3,0.5,1.431,9.375
4.32,0.421,1.431,9.375
4.34,0.343,1.431,9.767
4.36,0.186,1.274,10.238
4.38,0.186,1.196,10.081
4.4,0.421,1.274,9.532
4.42,0.421,1.353,9.297
4.44,0.264,1.353,9.532
4.46,0.186,1.274,10.238
4.48,0.343,1.353,10.081
4.5,0.578,1.431,9.375
4.5200000000000005,0.5,1.51,9.218
4.54,0.343,1.353,9.453
4.5600000000000005,0.107,1.196,9.924
4.58,0.107,1.117,10.081
4.6000000000000005,0.343,1.353,9.846
4.62,0.578,1.51,9.375
4.64,0.5,1.51,9.375
4.66,0.343,1.353,9.689
4.68,0.107,1.117,10.081
4.7,0.186,1.117,10.003
4.72,0.421,1.353,9.297
4.74,0.578,1.51,9.297
4.76,0.421,1.431,9.767
4.78,0.186,1.274,10.16
4.8,0.186,1.353,9.767
4.82,0.343,1.431,9.453
4.84,0.421,1.431,8.904
4.86,0.421,1.039,9.375
4.88,0.421,1.431,10.003
4.9,0.264,1.196,9.767
4.92,0.421,1.353,9.61
4.94,0.343,1.431,9.453
